Fecha,Total desaguado por rambla Albujón,Drenaje Los Alcázares,Desembocadura rambla Albujón,Aguas arriba Barrio de la Fuensanta,Badén aguas abajo La Puebla,Pasaje la balsa,EDAR Torre-Pacheco,Tuberías salmuera bajo N-332,Canal D-7,Azud CHS,Tramo Medio Rambla Albujón,Surgencia,Aliviadero,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2019-08-30,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0,47.41,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,227.9,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217.71,0.0,29.01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,122.8,0.0,30.52,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,156.82,0.0,156.82,0.0,0.0,0.0,0.0,0,102.54,0.0,18.28,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110.49,0.0,50.34,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119.42,0.0,30.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,248.82,0.0,248.82,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,85.23,5.89,0,0.0,0.0,28.91,0.0,0.0,0.0,0.0,0.0
2019-11-06,138.18,0.0,138.18,0.0,0.0,0.0,0.0,0,77.99,0.0,26.13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,198.54,0.0,198.54,0.0,0.0,0.0,0.0,0,65.43,0.0,27.99,0,0.0,48.17,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,204.33,0.0,204.33,0.0,0.0,0.0,0.0,0,93.64,0.0,18.61,0,0.0,51.79,0.0,0,0.0,0.1,12.56,0.0,0.0,0.0,0.0,0.0
2019-11-26,200.83,0.0,200.83,0.0,0.0,0.0,0.0,0,64.86,0.0,16.3,0,0.0,40.89,0.0,0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,316.23,0.0,53.9,0,0.0,417.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,419.67,0.0,419.67,0.0,0.0,0.0,0.0,0,218.2,0.0,39.16,0,0.0,207.04,9.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,363.7,0.0,363.7,0.0,0.0,0.0,0.0,0,152.15,0.0,40.85,0,0.0,273.76,2.13,0,0.0,0.0,15.88,0.0,0.0,0.0,0.0,0.0
2019-12-23,349.08,0.0,349.08,0.0,0.0,0.0,0.0,0,117.23,0.0,33.92,0,0.0,120.73,0.0,0,0.0,0.0,10.96,0.0,0.0,0.0,0.0,0.0
2019-12-30,259.86,0.0,259.86,0.0,0.0,0.0,0.0,0,122.92,0.0,33.73,0,0.0,81.69,0.0,0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
2020-01-07,228.16,0.0,228.16,0.0,0.0,0.0,0.0,0,94.67,0.0,46.12,0,0.0,84.38,0.0,0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0
2020-01-14,272.63,0.0,272.63,0.0,0.0,0.0,0.0,0,93.07,0.0,80.66,0,0.0,80.08,0.0,0,0.0,0.0,39.94,0.0,0.0,0.0,0.0,0.0
2020-01-22,1449.4,0.0,1449.4,0.0,0.0,0.0,0.0,0,1309.61,0.0,0.0,0,0.0,488.21,86.59,0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,524.11,0.76,524.11,0.0,0.0,0.0,0.0,0,265.2,0.0,85.56,0,0.0,222.47,4.88,0,0.0,0.7,30.41,0.0,0.0,0.0,0.0,0.0
2020-02-04,354.87,0.0,354.87,0.0,0.0,0.0,0.0,0,192.3,0.0,61.98,0,0.0,178.31,1.42,0,0.0,0.3,17.97,0.0,0.0,0.0,0.0,0.0
2020-02-11,300.62,0.0,300.62,0.0,0.0,0.0,0.0,0,173.53,0.0,48.6,0,0.0,126.47,0.0,0,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0
2020-02-18,326.42,0.0,326.42,0.0,0.0,0.0,0.0,0,126.0,0.0,51.7,0,0.0,117.24,0.0,0,0.0,0.0,19.42,0.0,0.0,0.0,0.0,0.0
2020-02-25,302.86,0.0,302.86,0.0,0.0,0.0,0.0,0,120.87,0.0,42.84,0,0.0,113.21,0.0,0,0.0,0.0,25.42,0.0,0.0,0.0,0.0,0.0
2020-03-03,193.51,0.0,193.51,0.0,0.0,0.0,0.0,0,101.44,0.0,51.9,0,0.0,84.56,0.0,0,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0
2020-03-10,225.32,0.0,225.32,0.0,0.0,0.0,0.0,0,97.16,0.0,52.2,0,0.0,60.46,0.0,0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0
2020-03-17,181.47,0.0,181.47,0.0,0.0,0.0,0.0,0,71.59,0.0,28.74,0,0.0,52.68,0.0,0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,746.6,0.0,225.19,0,0.0,401.39,0.0,0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,851.05,0.0,851.05,0.0,0.0,0.0,0.0,0,429.0,0.0,165.88,0,0.0,324.4,0.0,0,0.0,2.84,25.17,0.0,0.0,0.0,0.0,0.0
2020-04-07,625.75,0.0,625.75,0.0,0.0,0.0,0.0,0,291.09,0.0,157.22,0,0.0,163.7,0.0,0,0.0,0.44,15.64,0.0,0.0,0.0,0.0,0.0
2020-04-14,514.8,0.0,514.8,0.0,0.0,0.0,0.0,0,157.8,0.0,188.8,0,0.0,131.53,0.0,0,0.0,1.78,26.27,0.0,0.0,0.0,0.0,0.0
2020-04-21,491.9,0.0,491.9,0.0,0.0,0.0,0.0,0,216.15,0.0,75.68,0,0.0,196.35,0.0,0,0.0,1.2,19.79,0.0,0.0,0.0,0.0,0.0
2020-04-28,402.33,0.0,402.33,0.0,0.0,0.0,0.0,0,157.55,0.0,115.78,0,0.0,137.81,0.38,0,0.0,0.5,47.06,0.0,0.0,0.0,0.0,0.0
2020-05-05,316.78,0.0,316.78,0.0,0.0,0.0,0.0,0,110.27,0.0,73.93,0,0.0,83.92,0.0,0,0.0,0.1,26.55,0.0,0.0,0.0,0.0,0.0
2020-05-12,425.14,0.0,425.14,0.0,0.0,0.0,0.0,0,103.22,0.0,160.19,0,0.0,62.77,0.0,0,0.0,0.03,8.8,0.0,0.0,0.0,0.0,0.0
2020-05-19,270.7,0.0,270.7,0.0,0.0,0.0,0.0,0,115.34,0.0,57.83,0,0.0,51.57,0.0,0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0
2020-05-26,294.71,0.0,294.71,0.0,0.0,0.0,0.0,0,61.13,0.0,113.65,0,0.0,46.88,0.0,0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,0.0
2020-06-01,241.59,0.0,241.59,0.0,0.0,0.0,0.0,0,78.85,0.0,80.34,0,0.0,36.82,0.0,0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0
2020-06-09,473.0,0.0,473.0,0.0,0.0,0.0,0.0,0,102.17,0.0,148.3,0,0.0,118.95,0.0,0,0.0,0.12,32.43,0.0,0.0,0.0,0.0,0.0
2020-06-16,374.24,0.0,374.24,0.0,0.0,0.0,0.0,0,109.5,0.0,130.8,0,0.0,30.24,0.0,0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0
2020-06-22,302.77,0.0,302.77,0.0,0.0,0.0,0.0,0,107.38,0.0,139.01,0,0.0,22.15,0.0,0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0
2020-06-30,162.44,0.0,162.44,0.0,0.0,0.0,0.0,0,84.76,0.0,53.89,0,0.0,24.31,0.0,0,0.0,0.0,13.61,0.0,0.0,0.0,0.0,0.0
2020-07-07,124.46,0.0,124.46,0.0,0.0,0.0,0.0,0,98.71,0.0,38.05,0,0.0,23.4,0.0,0,0.0,0.0,11.26,0.0,0.0,0.0,0.0,0.0
2020-07-14,147.3,0.0,147.3,0.0,0.0,0.0,0.0,0,89.36,0.0,44.03,0,0.0,19.29,0.0,0,0.0,0.0,19.33,0.0,0.0,0.0,0.0,0.0
2020-07-21,176.66,0.0,176.66,0.0,0.0,0.0,0.0,0,74.6,0.0,64.83,0,0.0,14.55,0.0,0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.34,0.0,47.2,0,0.0,12.19,0.0,0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,0.0
2020-08-04,47.88,0.0,0.0,0.0,0.0,0.0,0.0,0,69.31,0.0,38.7,0,47.88,13.87,0.0,0,0.0,0.0,13.61,0.0,0.0,0.0,0.0,0.0
2020-08-11,236.05,0.0,0.0,0.0,0.0,0.0,0.0,0,60.73,0.0,62.02,0,236.05,17.77,0.0,0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,0.0
2020-08-18,184.77,0.0,0.0,0.0,0.0,0.0,0.0,0,57.93,0.0,25.65,0,184.77,13.58,0.0,0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0
2020-08-25,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0,58.6,0.0,120.93,0,91.3,7.13,0.0,0,0.0,0.0,15.03,0.0,0.0,0.0,0.0,0.0
2020-09-01,116.51,0.0,116.51,0.0,0.0,0.0,0.0,0,74.13,0.0,40.32,0,0.0,10.56,0.0,0,0.0,0.0,13.91,0.0,0.0,0.0,0.0,0.0
2020-09-08,270.29,0.0,160.92,0.0,0.0,0.0,0.0,0,64.38,0.0,44.81,0,109.37,6.82,0.0,0,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0
2020-09-15,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0,80.2,0.0,39.99,0,0.0,8.6,0.0,0,0.0,0.0,13.43,0.0,0.0,0.0,0.0,0.0
2020-09-22,247.78,0.0,177.31,0.0,0.0,0.0,0.0,0,69.4,0.0,41.64,0,70.47,5.09,0.0,0,0.0,0.0,13.16,0.0,0.0,0.0,0.0,0.0
2020-09-29,39.46,0.0,0.0,0.0,0.0,0.0,0.0,0,86.5,0.0,27.89,0,39.46,4.86,0.0,0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0
2020-10-06,225.82,0.0,150.21,0.0,0.0,0.0,0.0,0,75.87,0.0,37.85,0,75.61,1.37,0.0,0,0.0,0.0,10.29,0.0,0.0,0.0,0.0,0.0
2020-10-13,171.3,0.0,0.0,0.0,0.0,0.0,0.0,0,82.29,0.0,38.64,0,171.3,1.69,0.0,0,0.0,0.0,9.62,0.0,0.0,0.0,0.0,0.0
2020-10-20,210.77,0.0,0.0,0.0,0.0,0.0,0.0,0,102.46,0.0,39.31,0,210.77,0.0,0.0,0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0
2020-10-27,255.49,0.0,178.72,0.0,0.0,0.0,0.0,0,78.63,0.0,36.31,0,76.77,0.0,0.0,0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-11-03,154.15,0.0,0.0,0.0,0.0,0.0,0.0,0,48.5,0.0,32.85,0,154.15,0.0,0.0,0,0.0,0.0,13.37,0.0,0.0,0.0,0.0,0.0
2020-11-10,139.6,0.0,66.28,0.0,0.0,0.0,0.0,0,70.69,118.65,29.03,0,73.32,0.0,0.0,0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-11-17,228.08,0.0,169.28,0.0,0.0,0.0,0.0,0,85.11,0.0,28.25,0,58.8,0.0,0.0,0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0
2020-11-24,250.7,0.0,185.39,0.0,0.0,0.0,0.0,0,79.53,0.0,31.65,0,65.31,3.59,0.0,0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0
2020-12-01,172.55,0.0,0.0,0.0,0.0,0.0,0.0,0,75.77,0.0,30.1,0,172.55,0.0,0.0,0,0.0,0.0,15.63,0.0,0.0,0.0,0.0,0.0
2020-12-08,170.51,0.0,0.0,0.0,0.0,0.0,0.0,0,88.1,0.0,33.97,0,170.51,0.0,0.0,0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0
2020-12-15,153.47,0.0,0.0,0.0,0.0,0.0,0.0,0,71.51,0.0,33.85,0,153.47,0.0,0.0,0,0.0,0.0,11.27,0.0,0.0,0.0,0.0,0.0
2020-12-22,151.77,0.0,0.0,0.0,0.0,0.0,0.0,0,66.75,0.0,25.32,0,151.77,0.0,0.0,0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0
2020-12-29,161.75,0.0,18.69,0.0,0.0,0.0,0.0,0,68.24,0.0,30.98,0,143.06,6.83,0.0,0,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0
2021-01-05,72.91,0.0,72.91,0.0,0.0,0.0,0.0,0,68.1,0.0,34.55,0,0.0,0.0,0.0,0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,0.0
2021-01-12,158.36,0.0,158.36,0.0,0.0,0.0,0.0,0,107.05,0.0,33.93,0,0.0,45.74,0.0,0,0.0,1.04,33.36,0.0,0.0,0.0,0.0,0.0
2021-01-19,253.56,0.0,138.93,0.0,0.0,0.0,0.0,0,131.23,0.0,37.12,0,114.63,16.73,0.0,0,0.0,0.46,18.66,0.0,0.0,0.0,0.0,0.0
2021-01-26,20.88,0.0,0.0,0.0,0.0,0.0,0.0,0,58.52,0.0,27.61,0,20.88,11.28,0.0,0,0.0,0.31,10.34,0.0,0.0,0.0,0.0,0.0
2021-02-02,45.1,0.0,45.1,0.0,0.0,0.0,0.0,0,130.56,0.0,30.29,0,0.0,4.41,0.0,0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0
2021-02-09,72.39,0.0,72.39,0.0,0.0,0.0,0.0,0,80.36,0.0,36.35,0,0.0,6.2,0.0,0,0.0,0.0,15.98,0.0,0.0,0.0,0.0,0.0
2021-02-16,72.48,0.0,72.48,0.0,0.0,0.0,0.0,0,77.74,0.0,29.22,0,0.0,1.61,0.0,0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0
2021-02-23,66.06,0.0,66.06,0.0,0.0,0.0,0.0,0,74.25,0.0,32.54,0,0.0,1.59,0.0,0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0
2021-03-02,167.68,0.0,25.96,0.0,0.0,0.0,0.0,0,65.71,0.0,33.21,0,141.72,0.0,0.0,0,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0
2021-03-09,1724.41,0.0,1412.15,0.0,0.0,0.0,0.0,0,593.92,0.0,365.62,0,312.26,298.62,0.0,0,0.0,1.37,51.4,0.0,0.0,0.0,0.0,0.0
2021-03-16,256.86,4.59,256.86,0.0,0.0,0.0,0.0,0,162.77,0.0,47.22,0,0.0,65.7,0.0,0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0
2021-03-23,324.75,2.1,222.66,0.0,0.0,0.0,0.0,0,123.91,0.0,50.73,0,102.09,87.17,0.0,0,0.0,0.0,23.27,0.0,0.0,0.0,0.0,0.0
2021-03-30,308.29,2.49,193.04,0.0,0.0,0.0,0.0,0,155.99,0.0,51.32,0,115.25,57.4,0.0,0,0.0,0.0,14.51,0.0,0.0,0.0,0.0,0.0
2021-04-07,304.28,0.0,204.14,0.0,0.0,0.0,0.0,0,143.8,0.0,43.75,0,100.14,36.28,0.0,0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0
2021-04-13,272.69,0.0,166.25,0.0,0.0,0.0,0.0,0,133.44,0.0,46.25,0,106.44,30.85,0.0,0,0.0,0.0,11.16,0.0,0.0,0.0,0.0,0.0
2021-04-20,269.53,0.0,171.82,0.0,0.0,0.0,0.0,0,109.79,0.0,61.06,0,97.71,78.66,0.0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,286.88,0.0,32.71,0.0,0.0,0.0,0.0,0,120.86,0.0,51.75,0,254.17,81.93,0.0,0,0.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0
2021-05-04,261.32,0.0,0.0,0.0,0.0,0.0,0.0,0,135.24,0.0,99.05,0,261.32,39.53,0.0,0,0.0,0.47,9.09,0.0,0.0,0.0,0.0,0.0
2021-05-11,203.45,0.0,68.85,0.0,0.0,0.0,0.0,0,91.77,0.0,49.88,0,134.6,26.08,0.0,0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0
2021-05-18,208.23,0.0,208.23,0.0,0.0,0.0,0.0,0,78.72,0.0,43.5,0,0.0,24.05,0.0,0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0
2021-05-25,595.51,0.0,485.68,0.0,0.0,0.0,0.0,0,553.59,0.0,95.1,0,109.83,88.82,0.0,0,0.0,1.63,20.17,0.0,0.0,0.0,0.0,0.0
2021-06-01,404.42,0.0,292.23,0.0,0.0,0.0,0.0,0,168.43,0.0,50.63,0,112.19,46.58,40.26,0,0.0,7.51,57.88,0.0,0.0,0.0,0.0,0.0
2021-06-07,317.11,0.0,235.81,0.0,0.0,0.0,0.0,0,138.31,0.0,61.32,0,81.3,47.82,25.52,0,0.0,0.0,13.05,0.0,0.0,0.0,0.0,0.0
2021-06-14,238.61,0.0,238.61,0.0,0.0,0.0,0.0,0,86.99,0.0,84.91,0,0.0,22.53,3.99,0,0.0,0.65,2.86,0.0,0.0,0.0,0.0,0.0
2021-06-21,90.26,0.0,90.26,0.0,0.0,0.0,0.0,0,95.27,0.0,58.23,0,0.0,21.23,1.69,0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0
2021-06-28,168.97,0.0,168.97,0.0,0.0,0.0,0.0,0,57.1,0.0,58.66,0,0.0,15.38,1.14,0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0
2021-07-05,266.89,0.0,193.87,0.0,0.0,0.0,0.0,0,64.48,0.0,118.02,0,73.02,9.32,0.77,0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0
2021-07-12,278.95,0.0,205.93,0.0,0.0,0.0,0.0,0,54.42,0.0,77.7,0,73.02,7.93,1.03,0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0
2021-07-19,194.54,0.0,194.54,0.0,0.0,0.0,0.0,0,74.77,0.0,124.36,0,0.0,2.01,1.82,0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0
2021-07-26,176.81,0.0,176.81,0.0,0.0,0.0,0.0,0,55.7,0.0,89.68,0,0.0,0.05,1.32,0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0
2021-08-02,140.17,0.0,140.17,0.0,0.0,0.0,0.0,0,30.65,0.0,59.0,0,0.0,0.0,1.19,0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0
2021-08-09,86.49,0.0,86.49,0.0,0.0,0.0,0.0,0,56.63,0.0,31.53,0,0.0,0.0,0.0,0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0
2021-08-23,126.04,0.0,126.04,0.0,0.0,0.0,0.0,0,63.5,0.0,86.96,0,0.0,0.0,0.0,0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0
2021-08-24,105.94,0.0,105.94,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-25,99.47,0.0,99.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,59.17,0.0,59.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,57.42,0.0,57.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,76.7,0.0,76.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,45.72,0.0,45.72,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,48.26,0.0,48.26,0.0,0.0,0.0,0.0,0,85.67,0.0,27.97,0,0.0,0.0,0.0,0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0
2021-08-31,56.49,0.0,56.49,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,51.06,0.0,51.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,58.24,0.0,58.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,95.24,0.0,95.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-04,64.03,0.0,64.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,42.96,0.0,42.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06,73.62,0.0,73.62,92.14,0.0,0.0,0.0,0,41.59,0.0,39.57,0,0.0,0.0,0.0,0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0
2021-09-07,55.15,0.0,55.15,96.0,50.19,40.06,0.0,0,42.93,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08,59.16,0.0,59.16,125.65,30.88,4.05,0.0,0,67.62,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,55.32,0.0,55.32,98.32,25.51,3.4,0.0,0,51.14,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,53.38,0.0,53.38,97.36,27.85,3.79,0.0,0,35.55,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,46.06,0.0,46.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12,50.99,0.0,50.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,47.59,0.0,47.59,149.05,28.67,2.9,0.0,0,49.24,0.0,38.26,0,0.0,0.0,0.0,0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0
2021-09-14,51.91,0.0,51.91,190.74,35.92,4.46,0.0,0,136.24,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-15,65.29,0.0,65.29,160.25,33.63,3.76,0.0,0,97.98,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,70.47,0.0,70.47,122.21,35.36,2.39,0.0,0,92.36,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,59.25,0.0,59.25,104.02,31.51,4.68,0.0,0,74.74,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,37.65,0.0,37.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,63.42,0.0,63.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,62.6,0.0,62.6,0.0,0.0,0.0,0.0,0,52.35,0.0,35.73,0,0.0,0.0,0.0,0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0
2021-09-23,84.52,0.0,84.52,0.0,0.0,0.0,0.0,0,73.22,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0
2021-09-30,64.76,0.0,64.76,0.0,0.0,0.0,0.0,0,70.67,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.88,4.99,0.0,0.0,5.83,0.0
2021-10-08,58.19,0.0,58.19,0.0,0.0,0.0,0.0,0,50.63,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.29,6.46,0.0,0.0,4.45,0.0
2021-10-15,60.28,0.0,60.28,0.0,0.0,0.0,0.0,0,61.59,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.36,5.34,0.0,0.0,3.81,0.0
2021-10-22,83.58,0.0,83.58,0.0,0.0,0.0,0.0,0,79.19,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.32,7.7,0.0,0.0,5.22,0.0
2021-10-28,114.71,0.0,114.71,0.0,0.0,0.0,0.0,0,74.02,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6.12,11.36,0.0,0.0,2.28,0.0
2021-11-05,86.84,0.0,86.84,0.0,0.0,0.0,0.0,0,70.43,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,10.37,4.56,0.0,0.0,5.95,0.0
2021-11-11,134.82,0.0,134.82,0.0,0.0,0.0,0.0,0,85.76,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6.07,11.64,0.0,0.0,5.95,0.0
2021-11-18,97.57,0.0,97.57,0.0,0.0,0.0,0.0,0,79.42,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.28,9.25,0.0,0.0,2.63,0.0
