Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2018-02-20,CTD10,4170388,695646,0.1222,0.0896,0.0705,0.0331,0.0273,0.0206,0.0196,0.0151,0.0141,0.0051,0.0005,0.0035,0.0027,6.6595,3.319,0.119,-3.024,0.46,-19.051,0.533,-25.469,0.361,-16.027,0.442,-22.446,0.096,-6.419,-0.1,-0.083,-1.343,-0.52,-1.796,-0.843,-1.436,-0.438,-2.011,-0.743,-0.575,-0.453,0.316,0.578,0.601,0.32,0.352,0.036,0.058,0.446,0.125,2.32,1.152,2.813,-0.426,-0.038,1.825,2.213,-0.018,0.165,0.766,0.944
2018-02-20,CTD11,4169609,700351,0.1196,0.0893,0.0687,0.0325,0.0263,0.0199,0.0178,0.0143,0.0131,0.0059,0.0009,0.0039,0.0027,6.117,2.676,0.13,-3.358,0.466,-19.571,0.545,-26.825,0.358,-16.213,0.446,-23.467,0.105,-7.254,-0.109,-0.088,-1.345,-0.515,-1.843,-0.872,-1.448,-0.426,-2.096,-0.763,-0.648,-0.498,0.35,0.598,0.623,0.313,0.348,0.039,0.064,0.491,0.136,2.365,1.282,2.922,-0.466,-0.04,1.819,2.248,-0.019,0.179,0.771,0.939
2018-02-20,CTD12,4173438,695414,0.1241,0.0903,0.0702,0.0335,0.0278,0.0225,0.0199,0.0155,0.0152,0.0057,0.0006,0.0045,0.003,6.898,2.881,0.125,-3.171,0.459,-18.777,0.529,-24.897,0.354,-15.606,0.433,-21.726,0.093,-6.12,-0.106,-0.088,-1.318,-0.522,-1.748,-0.834,-1.409,-0.434,-1.962,-0.728,-0.553,-0.43,0.328,0.58,0.603,0.311,0.342,0.036,0.081,0.456,0.17,2.3,1.153,2.771,-0.428,-0.052,1.788,2.154,-0.025,0.169,0.771,0.945
2018-03-07,CTD1,4187246,695025,0.128,0.1009,0.0827,0.0403,0.032,0.0231,0.0212,0.0172,0.016,0.0077,0.0008,0.0055,0.0037,3.917,5.7005,0.099,-2.181,0.429,-14.903,0.518,-21.339,0.345,-12.722,0.442,-19.158,0.115,-6.436,-0.088,-0.07,-1.232,-0.477,-1.765,-0.86,-1.284,-0.407,-1.933,-0.772,-0.649,-0.532,0.252,0.528,0.56,0.319,0.359,0.045,-0.039,0.426,-0.081,2.117,1.101,2.666,-0.44,0.026,1.735,2.185,0.012,0.17,0.769,0.933
2018-03-07,CTD2,4181518,693105,0.1211,0.0903,0.0702,0.0341,0.0284,0.0222,0.0209,0.017,0.0152,0.0077,0.0008,0.0052,0.0032,5.798,3.204,0.125,-3.171,0.452,-18.251,0.521,-24.137,0.346,-15.08,0.424,-20.966,0.091,-5.886,-0.108,-0.09,-1.281,-0.518,-1.694,-0.823,-1.362,-0.428,-1.893,-0.715,-0.531,-0.413,0.322,0.57,0.593,0.304,0.336,0.036,0.086,0.453,0.176,2.244,1.121,2.694,-0.423,-0.055,1.744,2.094,-0.027,0.171,0.775,0.945
2018-03-07,CTD3,4181698,695238,0.1209,0.0905,0.0725,0.0347,0.0288,0.0213,0.0201,0.0163,0.0145,0.0069,0.0006,0.0044,0.0033,5.2155000000000005,3.9625,0.11,-2.743,0.446,-17.769,0.517,-23.672,0.353,-15.025,0.431,-20.929,0.093,-5.904,-0.095,-0.079,-1.288,-0.512,-1.716,-0.821,-1.36,-0.433,-1.894,-0.726,-0.534,-0.428,0.283,0.551,0.576,0.317,0.349,0.036,0.043,0.418,0.091,2.211,1.053,2.664,-0.404,-0.029,1.771,2.134,-0.014,0.16,0.768,0.945
2018-03-07,CTD4,4180266,698264,0.1229,0.0941,0.0785,0.0367,0.0294,0.0224,0.0204,0.0164,0.0154,0.0075,0.0008,0.005,0.0037,3.4535,3.233,0.09,-2.112,0.439,-16.621,0.524,-23.387,0.363,-14.509,0.455,-21.275,0.11,-6.766,-0.078,-0.062,-1.305,-0.489,-1.836,-0.858,-1.365,-0.427,-2.002,-0.781,-0.637,-0.531,0.236,0.532,0.562,0.338,0.375,0.042,-0.05,0.398,-0.106,2.19,1.062,2.733,-0.414,0.033,1.827,2.28,0.015,0.155,0.758,0.937
2018-03-07,CTD5,4179450,700268,0.1185,0.0902,0.0673,0.0263,0.021,0.0172,0.0159,0.0125,0.0116,0.0058,0.0008,0.0033,0.0023,0.823,0.986,0.145,-3.772,0.548,-26.936,0.622,-36.533,0.438,-23.164,0.524,-32.76,0.112,-9.596,-0.099,-0.079,-1.813,-0.566,-2.459,-0.961,-2.089,-0.486,-2.955,-0.862,-0.866,-0.646,0.484,0.724,0.739,0.369,0.397,0.034,0.088,0.542,0.225,3.118,1.736,3.904,-0.506,-0.052,2.326,2.913,-0.02,0.158,0.74,0.943
2018-03-07,CTD6,4176009,695829,0.117,0.0856,0.0649,0.0305,0.0249,0.0193,0.0173,0.0136,0.0126,0.0061,0.0006,0.0031,0.0021,5.715,3.0555,0.138,-3.726,0.475,-21.105,0.549,-28.478,0.361,-17.379,0.445,-24.752,0.101,-7.374,-0.114,-0.093,-1.37,-0.526,-1.848,-0.869,-1.488,-0.433,-2.119,-0.755,-0.631,-0.479,0.374,0.614,0.636,0.311,0.345,0.037,0.094,0.503,0.2,2.423,1.31,2.968,-0.467,-0.058,1.837,2.25,-0.027,0.179,0.771,0.941
2018-03-07,CTD7,4176724,690397,0.1198,0.0894,0.0693,0.0325,0.0262,0.021,0.0188,0.0151,0.0131,0.007,0.0008,0.0033,0.0018,3.012,3.115,0.127,-3.244,0.467,-19.584,0.547,-26.982,0.361,-16.339,0.451,-23.738,0.107,-7.399,-0.105,-0.085,-1.357,-0.513,-1.87,-0.877,-1.461,-0.428,-2.122,-0.771,-0.661,-0.513,0.342,0.596,0.621,0.318,0.354,0.04,0.05,0.484,0.106,2.373,1.28,2.943,-0.465,-0.031,1.839,2.282,-0.015,0.176,0.768,0.938
2018-03-07,CTD8,4174178,693048,0.12,0.0908,0.0713,0.0328,0.0265,0.0209,0.0188,0.0151,0.0139,0.007,0.0007,0.0041,0.0029,3.4415,3.087,0.12,-3.012,0.469,-19.475,0.548,-26.723,0.37,-16.463,0.458,-23.711,0.106,-7.248,-0.099,-0.08,-1.389,-0.516,-1.905,-0.877,-1.495,-0.436,-2.153,-0.778,-0.658,-0.517,0.329,0.593,0.618,0.328,0.362,0.039,0.036,0.466,0.078,2.397,1.253,2.966,-0.452,-0.023,1.882,2.329,-0.01,0.168,0.762,0.939
2018-03-07,CTD9,4171106,693183,0.1194,0.0937,0.0756,0.0396,0.0298,0.0187,0.0176,0.0135,0.012,0.0065,0.0009,0.0034,0.0018,0.509,1.3235,0.107,-2.555,0.406,-14.58,0.517,-22.885,0.312,-12.025,0.435,-20.33,0.141,-8.305,-0.101,-0.076,-1.102,-0.434,-1.73,-0.906,-1.127,-0.358,-1.905,-0.805,-0.778,-0.628,0.261,0.513,0.555,0.291,0.344,0.058,-0.089,0.487,-0.171,1.972,1.235,2.62,-0.522,0.054,1.591,2.114,0.028,0.206,0.787,0.915
2018-03-07,CTD10,4170388,695646,0.1165,0.0847,0.0643,0.0297,0.0242,0.0191,0.0172,0.013,0.0116,0.006,0.0007,0.0029,0.0016,4.3055,2.7245,0.137,-3.746,0.481,-21.864,0.556,-29.516,0.368,-18.118,0.453,-25.77,0.102,-7.652,-0.111,-0.091,-1.406,-0.529,-1.898,-0.877,-1.535,-0.438,-2.183,-0.765,-0.648,-0.492,0.378,0.621,0.644,0.318,0.351,0.037,0.09,0.502,0.195,2.475,1.335,3.038,-0.468,-0.056,1.879,2.306,-0.026,0.176,0.768,0.941
2018-03-07,CTD11,4169609,700351,0.1168,0.0875,0.0683,0.0307,0.0247,0.0182,0.0159,0.0129,0.0109,0.0057,0.0006,0.0029,0.002,3.2475,3.0995,0.123,-3.213,0.481,-21.145,0.56,-29.057,0.38,-17.932,0.469,-25.845,0.108,-7.913,-0.099,-0.079,-1.444,-0.522,-1.985,-0.892,-1.569,-0.443,-2.261,-0.793,-0.692,-0.54,0.347,0.611,0.634,0.335,0.369,0.039,0.038,0.477,0.085,2.489,1.318,3.093,-0.462,-0.024,1.942,2.414,-0.011,0.167,0.759,0.939
2018-03-07,CTD12,4173438,695414,0.1188,0.0861,0.0648,0.0302,0.0249,0.0193,0.0172,0.0139,0.013,0.008,0.0009,0.0038,0.0028,4.633,2.527,0.141,-3.818,0.481,-21.498,0.551,-28.546,0.364,-17.68,0.445,-24.729,0.096,-7.048,-0.115,-0.095,-1.393,-0.535,-1.85,-0.862,-1.522,-0.44,-2.129,-0.747,-0.607,-0.457,0.387,0.623,0.644,0.312,0.343,0.035,0.116,0.504,0.249,2.467,1.312,2.992,-0.46,-0.072,1.856,2.252,-0.034,0.177,0.771,0.944
2018-05-16,CTD1,4187246,695025,0.1288,0.1064,0.0857,0.0524,0.0458,0.0391,0.039,0.035,0.0324,0.0104,0.0008,0.0237,0.0181,1.955,0.4,0.108,-2.27,0.34,-9.685,0.398,-12.436,0.241,-7.415,0.303,-10.165,0.067,-2.75,-0.119,-0.104,-0.83,-0.444,-1.066,-0.652,-0.789,-0.34,-1.082,-0.533,-0.293,-0.236,0.211,0.411,0.439,0.219,0.251,0.034,0.097,0.367,0.159,1.496,0.688,1.712,-0.339,-0.069,1.205,1.379,-0.042,0.181,0.827,0.952
2018-05-16,CTD2,4181518,693105,0.1333,0.1085,0.0881,0.0576,0.0511,0.0482,0.0476,0.0443,0.0429,0.014,0.001,0.0331,0.0264,2.604,1.325,0.104,-2.134,0.306,-8.145,0.36,-10.353,0.209,-6.01,0.266,-8.219,0.06,-2.208,-0.123,-0.109,-0.718,-0.416,-0.912,-0.596,-0.652,-0.307,-0.892,-0.473,-0.24,-0.195,0.188,0.366,0.394,0.191,0.223,0.033,0.104,0.344,0.16,1.304,0.594,1.469,-0.315,-0.075,1.059,1.193,-0.049,0.183,0.845,0.955
2018-05-16,CTD3,4181698,695238,0.1319,0.1072,0.0855,0.0574,0.0521,0.0487,0.0475,0.045,0.044,0.0142,0.0009,0.0342,0.0274,2.8315,1.1585,0.113,-2.368,0.303,-8.093,0.346,-9.865,0.197,-5.726,0.243,-7.498,0.048,-1.772,-0.136,-0.123,-0.692,-0.422,-0.844,-0.566,-0.614,-0.298,-0.804,-0.43,-0.19,-0.152,0.198,0.362,0.386,0.176,0.203,0.028,0.152,0.346,0.227,1.258,0.568,1.386,-0.304,-0.11,1.004,1.106,-0.074,0.185,0.854,0.963
2018-05-16,CTD4,4180266,698264,0.128,0.1025,0.081,0.0523,0.0474,0.0437,0.0428,0.0397,0.0397,0.0128,0.0009,0.0302,0.0243,2.063,1.99,0.117,-2.59,0.324,-9.364,0.368,-11.341,0.215,-6.775,0.262,-8.751,0.049,-1.977,-0.135,-0.123,-0.759,-0.444,-0.919,-0.593,-0.694,-0.321,-0.897,-0.458,-0.203,-0.16,0.216,0.391,0.413,0.191,0.217,0.027,0.162,0.359,0.251,1.375,0.614,1.517,-0.313,-0.116,1.086,1.199,-0.075,0.183,0.844,0.963
2018-05-16,CTD5,4179450,700268,0.1323,0.1114,0.0915,0.0552,0.0491,0.0462,0.046,0.0427,0.0424,0.0135,0.0008,0.033,0.0265,0.5700000000000001,0.662,0.098,-1.952,0.337,-9.139,0.388,-11.39,0.247,-7.187,0.302,-9.438,0.058,-2.251,-0.108,-0.096,-0.836,-0.449,-1.042,-0.629,-0.801,-0.353,-1.051,-0.521,-0.251,-0.206,0.191,0.4,0.425,0.226,0.255,0.03,0.093,0.328,0.155,1.482,0.611,1.666,-0.303,-0.068,1.217,1.368,-0.041,0.163,0.821,0.958
2018-05-16,CTD6,4176009,695829,0.1353,0.1121,0.0882,0.0604,0.0542,0.0508,0.0512,0.0476,0.0484,0.0149,0.001,0.0368,0.0302,1.002,10.653,0.119,-2.417,0.3,-7.636,0.348,-9.53,0.187,-5.218,0.239,-7.112,0.054,-1.894,-0.146,-0.131,-0.673,-0.414,-0.841,-0.576,-0.585,-0.283,-0.797,-0.43,-0.212,-0.167,0.209,0.363,0.39,0.167,0.197,0.031,0.157,0.374,0.229,1.241,0.608,1.383,-0.328,-0.111,0.977,1.089,-0.076,0.201,0.861,0.958
2018-05-16,CTD7,4176724,690397,0.1388,0.1207,0.1078,0.0654,0.057,0.0494,0.0491,0.0449,0.044,0.0145,0.0009,0.0335,0.0261,3.122,3.7565,0.056,-0.991,0.297,-7.006,0.358,-9.259,0.245,-6.014,0.308,-8.267,0.069,-2.253,-0.065,-0.057,-0.755,-0.399,-0.998,-0.606,-0.726,-0.343,-0.998,-0.541,-0.272,-0.243,0.105,0.336,0.368,0.239,0.273,0.037,-0.028,0.248,-0.046,1.317,0.469,1.511,-0.254,0.022,1.176,1.349,0.013,0.134,0.814,0.952
2018-05-16,CTD8,4174178,693048,0.1363,0.1153,0.0966,0.0621,0.057,0.0522,0.0527,0.0486,0.0485,0.015,0.0008,0.0378,0.03,0.963,14.287,0.088,-1.679,0.3,-7.43,0.338,-8.871,0.217,-5.751,0.258,-7.192,0.043,-1.441,-0.104,-0.096,-0.718,-0.424,-0.857,-0.551,-0.663,-0.328,-0.829,-0.447,-0.166,-0.139,0.157,0.346,0.367,0.2,0.223,0.024,0.104,0.276,0.162,1.267,0.467,1.38,-0.252,-0.08,1.061,1.156,-0.051,0.148,0.837,0.968
2018-05-16,CTD9,4171106,693183,0.1405,0.1233,0.1138,0.0862,0.0727,0.0558,0.0563,0.0522,0.0508,0.0153,0.0008,0.0387,0.0311,0.4575,2.0275,0.04,-0.677,0.177,-3.491,0.258,-5.645,0.138,-2.814,0.22,-4.968,0.085,-2.154,-0.058,-0.049,-0.397,-0.254,-0.642,-0.487,-0.347,-0.205,-0.613,-0.428,-0.266,-0.245,0.06,0.199,0.253,0.141,0.196,0.057,-0.102,0.24,-0.135,0.792,0.376,0.939,-0.263,0.08,0.731,0.866,0.06,0.168,0.884,0.932
2018-05-16,CTD10,4170388,695646,0.1359,0.1134,0.0937,0.064,0.0567,0.0541,0.0522,0.0496,0.0492,0.0156,0.0006,0.0393,0.0317,2.1115,2.0005,0.095,-1.854,0.278,-6.807,0.333,-8.818,0.188,-4.953,0.246,-6.964,0.06,-2.012,-0.119,-0.105,-0.638,-0.386,-0.826,-0.564,-0.562,-0.281,-0.79,-0.446,-0.228,-0.188,0.163,0.328,0.36,0.175,0.209,0.035,0.081,0.324,0.119,1.167,0.536,1.317,-0.302,-0.06,0.964,1.088,-0.041,0.183,0.857,0.954
2018-05-16,CTD11,4169609,700351,0.1395,0.1129,0.0951,0.064,0.0574,0.0537,0.0557,0.0458,0.0516,0.0161,0.0008,0.0397,0.0332,1.338,4.4625,0.086,-1.658,0.276,-6.768,0.326,-8.564,0.195,-5.11,0.247,-6.906,0.054,-1.797,-0.106,-0.095,-0.644,-0.388,-0.814,-0.548,-0.577,-0.293,-0.78,-0.442,-0.203,-0.171,0.147,0.321,0.349,0.183,0.213,0.032,0.072,0.29,0.107,1.16,0.481,1.294,-0.273,-0.055,0.978,1.09,-0.037,0.165,0.85,0.959
2018-05-16,CTD12,4173438,695414,0.1388,0.1161,0.0951,0.064,0.058,0.0552,0.0559,0.0522,0.0512,0.0161,0.0007,0.0405,0.0338,0.9145,14.414,0.099,-1.902,0.289,-7.012,0.334,-8.628,0.195,-5.11,0.242,-6.726,0.049,-1.616,-0.122,-0.11,-0.667,-0.407,-0.821,-0.552,-0.593,-0.296,-0.781,-0.43,-0.188,-0.154,0.172,0.34,0.365,0.179,0.206,0.028,0.117,0.315,0.174,1.204,0.516,1.329,-0.284,-0.087,0.986,1.088,-0.059,0.173,0.853,0.962
2018-06-20,CTD1,4187246,695025,0.1414,0.1193,0.0988,0.0743,0.0669,0.0622,0.0617,0.0583,0.0576,0.0135,0.0008,0.0455,0.0358,0.9445,1.8945,0.094,-1.739,0.232,-5.077,0.281,-6.565,0.142,-3.337,0.193,-4.826,0.052,-1.489,-0.129,-0.116,-0.502,-0.34,-0.649,-0.488,-0.398,-0.223,-0.576,-0.359,-0.178,-0.147,0.145,0.272,0.303,0.132,0.165,0.034,0.097,0.307,0.129,0.929,0.454,1.031,-0.282,-0.072,0.769,0.854,-0.054,0.191,0.888,0.957
2018-06-20,CTD2,4181518,693105,0.1438,0.1212,0.1002,0.071,0.0649,0.0631,0.0633,0.0575,0.0592,0.014,0.0008,0.0467,0.0369,0.8140000000000001,3.901,0.095,-1.729,0.261,-5.834,0.303,-7.157,0.171,-4.104,0.214,-5.428,0.045,-1.324,-0.123,-0.112,-0.585,-0.379,-0.717,-0.508,-0.497,-0.266,-0.658,-0.385,-0.16,-0.133,0.155,0.304,0.329,0.157,0.184,0.028,0.116,0.295,0.163,1.059,0.456,1.159,-0.267,-0.087,0.876,0.958,-0.062,0.173,0.868,0.964
2018-06-20,CTD3,4181698,695238,0.1444,0.1223,0.0996,0.0745,0.0672,0.065,0.0659,0.0616,0.0621,0.015,0.0007,0.0495,0.0405,1.142,3.183,0.102,-1.864,0.243,-5.246,0.291,-6.704,0.144,-3.383,0.194,-4.841,0.052,-1.458,-0.139,-0.125,-0.523,-0.353,-0.668,-0.499,-0.414,-0.227,-0.592,-0.361,-0.178,-0.145,0.16,0.287,0.316,0.132,0.165,0.033,0.119,0.326,0.159,0.967,0.483,1.072,-0.294,-0.088,0.787,0.873,-0.066,0.199,0.887,0.958
2018-06-20,CTD4,4180266,698264,0.1328,0.1082,0.0847,0.0568,0.0501,0.0475,0.047,0.0439,0.0423,0.0105,0.0006,0.0321,0.0255,0.56,1.283,0.122,-2.564,0.312,-8.363,0.367,-10.718,0.197,-5.799,0.257,-8.154,0.063,-2.354,-0.146,-0.128,-0.708,-0.419,-0.908,-0.609,-0.627,-0.291,-0.882,-0.463,-0.255,-0.199,0.22,0.381,0.411,0.176,0.21,0.035,0.144,0.395,0.214,1.313,0.668,1.489,-0.351,-0.099,1.028,1.166,-0.067,0.208,0.855,0.953
2018-06-20,CTD5,4179450,700268,0.1387,0.1228,0.1025,0.0646,0.0573,0.0565,0.0549,0.0521,0.0515,0.0114,0.0006,0.041,0.0319,0.524,0.531,0.09,-1.613,0.311,-7.337,0.364,-9.309,0.227,-5.724,0.283,-7.696,0.06,-1.972,-0.104,-0.092,-0.752,-0.42,-0.954,-0.601,-0.703,-0.328,-0.945,-0.497,-0.242,-0.202,0.167,0.364,0.392,0.21,0.241,0.032,0.071,0.311,0.112,1.342,0.556,1.513,-0.293,-0.052,1.12,1.263,-0.033,0.164,0.832,0.956
2018-06-20,CTD6,4176009,695829,0.1424,0.1213,0.0992,0.0706,0.0638,0.0615,0.0605,0.0563,0.0585,0.0139,0.0006,0.0465,0.0362,0.8065,1.0955,0.1,-1.837,0.264,-5.92,0.311,-7.43,0.168,-4.084,0.217,-5.593,0.051,-1.51,-0.13,-0.117,-0.587,-0.378,-0.737,-0.525,-0.495,-0.261,-0.678,-0.395,-0.183,-0.15,0.164,0.311,0.339,0.155,0.184,0.031,0.116,0.319,0.163,1.075,0.496,1.19,-0.289,-0.086,0.879,0.973,-0.061,0.186,0.87,0.96
2018-06-20,CTD7,4176724,690397,0.1424,0.1203,0.0975,0.0723,0.0649,0.0614,0.0627,0.0586,0.0589,0.0147,0.0006,0.0461,0.0372,0.4885,1.678,0.105,-1.944,0.249,-5.519,0.299,-7.096,0.148,-3.575,0.201,-5.152,0.054,-1.577,-0.141,-0.126,-0.538,-0.358,-0.692,-0.513,-0.43,-0.232,-0.62,-0.372,-0.19,-0.154,0.166,0.296,0.326,0.136,0.169,0.034,0.12,0.336,0.162,0.998,0.505,1.112,-0.304,-0.087,0.809,0.901,-0.065,0.202,0.884,0.956
2018-06-20,CTD8,4174178,693048,0.1454,0.1258,0.1076,0.0756,0.0674,0.0645,0.0646,0.0597,0.0616,0.0145,0.0008,0.0486,0.0395,0.8915,3.519,0.078,-1.345,0.249,-5.278,0.302,-6.888,0.175,-3.934,0.23,-5.543,0.057,-1.609,-0.102,-0.091,-0.568,-0.356,-0.741,-0.521,-0.495,-0.265,-0.697,-0.419,-0.202,-0.173,0.127,0.287,0.319,0.166,0.2,0.035,0.047,0.278,0.068,1.038,0.443,1.164,-0.266,-0.036,0.888,0.995,-0.025,0.167,0.863,0.955
2018-06-20,CTD9,4171106,693183,0.1484,0.1336,0.1191,0.09,0.0767,0.065,0.0645,0.0598,0.0614,0.0144,0.0008,0.0493,0.0391,0.2425,1.5205000000000002,0.057,-0.911,0.195,-3.626,0.271,-5.553,0.139,-2.715,0.217,-4.642,0.08,-1.927,-0.082,-0.07,-0.432,-0.278,-0.661,-0.5,-0.363,-0.208,-0.62,-0.418,-0.257,-0.229,0.087,0.223,0.272,0.138,0.19,0.053,-0.052,0.27,-0.068,0.84,0.419,0.986,-0.282,0.039,0.749,0.879,0.03,0.182,0.885,0.936
2018-06-20,CTD10,4170388,695646,0.1458,0.1232,0.1022,0.0768,0.0689,0.0652,0.0659,0.0607,0.0631,0.015,0.0006,0.0498,0.0404,2.1105,1.393,0.093,-1.668,0.232,-4.904,0.283,-6.397,0.142,-3.236,0.195,-4.729,0.054,-1.493,-0.128,-0.115,-0.501,-0.338,-0.654,-0.491,-0.399,-0.223,-0.583,-0.363,-0.184,-0.153,0.144,0.271,0.303,0.132,0.166,0.035,0.091,0.308,0.121,0.93,0.457,1.037,-0.285,-0.068,0.771,0.86,-0.051,0.192,0.887,0.956
2018-06-20,CTD11,4169609,700351,0.1468,0.1151,0.0987,0.0718,0.0656,0.065,0.0644,0.0549,0.0626,0.0154,0.0007,0.0506,0.0406,0.486,1.08,0.077,-1.444,0.232,-5.239,0.274,-6.556,0.158,-3.796,0.201,-5.112,0.045,-1.316,-0.104,-0.095,-0.517,-0.344,-0.647,-0.471,-0.437,-0.249,-0.588,-0.367,-0.152,-0.13,0.119,0.264,0.29,0.149,0.177,0.029,0.072,0.253,0.098,0.938,0.38,1.027,-0.237,-0.056,0.805,0.881,-0.041,0.158,0.874,0.964
2018-06-20,CTD12,4173438,695414,0.1488,0.1285,0.1073,0.0803,0.074,0.071,0.0722,0.0674,0.0689,0.0159,0.0007,0.0547,0.0448,1.7265,1.4045,0.09,-1.538,0.231,-4.671,0.269,-5.731,0.144,-3.134,0.184,-4.194,0.041,-1.06,-0.123,-0.114,-0.501,-0.346,-0.615,-0.46,-0.403,-0.232,-0.539,-0.337,-0.136,-0.114,0.137,0.266,0.291,0.133,0.159,0.027,0.112,0.276,0.15,0.911,0.4,0.988,-0.25,-0.087,0.76,0.825,-0.065,0.172,0.885,0.966
2018-07-10,CTD1,4187246,695025,0.154,0.1304,0.1111,0.0883,0.0812,0.0778,0.0787,0.0719,0.0749,0.0169,0.001,0.0581,0.0459,0.525,4.4510000000000005,0.08,-1.332,0.193,-3.656,0.233,-4.647,0.114,-2.324,0.155,-3.314,0.042,-0.99,-0.118,-0.108,-0.406,-0.297,-0.516,-0.41,-0.303,-0.189,-0.432,-0.293,-0.129,-0.11,0.114,0.219,0.247,0.108,0.137,0.029,0.086,0.254,0.109,0.746,0.348,0.811,-0.235,-0.068,0.636,0.691,-0.054,0.172,0.906,0.964
2018-07-10,CTD2,4181518,693105,0.1545,0.1344,0.1121,0.0836,0.0761,0.0739,0.0745,0.0683,0.0707,0.0161,0.001,0.055,0.0433,0.3675,1.4015,0.09,-1.48,0.233,-4.521,0.277,-5.7,0.146,-3.041,0.191,-4.22,0.047,-1.179,-0.124,-0.113,-0.507,-0.344,-0.639,-0.477,-0.409,-0.231,-0.567,-0.353,-0.158,-0.132,0.14,0.27,0.298,0.135,0.165,0.03,0.1,0.289,0.135,0.929,0.425,1.02,-0.264,-0.076,0.775,0.851,-0.057,0.18,0.884,0.962
2018-07-10,CTD3,4181698,695238,0.1528,0.1299,0.1076,0.0827,0.0752,0.0733,0.0734,0.0679,0.0716,0.0161,0.0008,0.0553,0.0444,0.6675,1.5865,0.094,-1.595,0.222,-4.394,0.267,-5.6,0.131,-2.798,0.177,-4.004,0.047,-1.206,-0.132,-0.12,-0.473,-0.33,-0.603,-0.463,-0.363,-0.21,-0.52,-0.331,-0.157,-0.13,0.141,0.258,0.287,0.121,0.152,0.032,0.108,0.298,0.14,0.872,0.426,0.959,-0.271,-0.081,0.722,0.794,-0.062,0.19,0.895,0.961
2018-07-10,CTD4,4180266,698264,0.1526,0.1286,0.1064,0.0844,0.0782,0.0753,0.0755,0.0689,0.0725,0.0162,0.001,0.0583,0.0454,1.7875,2.6515,0.094,-1.622,0.208,-4.072,0.244,-5.012,0.115,-2.45,0.153,-3.389,0.038,-0.939,-0.137,-0.127,-0.433,-0.318,-0.533,-0.423,-0.315,-0.192,-0.436,-0.286,-0.121,-0.1,0.137,0.239,0.264,0.106,0.132,0.026,0.129,0.282,0.163,0.789,0.384,0.851,-0.252,-0.099,0.653,0.704,-0.079,0.185,0.906,0.968
2018-07-10,CTD5,4179450,700268,0.1579,0.1365,0.1181,0.0888,0.0813,0.0794,0.0808,0.0735,0.0779,0.017,0.0009,0.0636,0.0507,0.8840000000000001,0.755,0.072,-1.141,0.212,-3.935,0.253,-4.974,0.142,-2.794,0.185,-3.833,0.044,-1.039,-0.101,-0.093,-0.465,-0.32,-0.587,-0.442,-0.381,-0.227,-0.523,-0.34,-0.142,-0.123,0.108,0.239,0.267,0.135,0.163,0.029,0.064,0.24,0.085,0.849,0.349,0.927,-0.227,-0.05,0.734,0.802,-0.038,0.156,0.885,0.964
