Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2018-05-16,CTD10,4170388,695646,0.1359,0.1134,0.0934,0.0637,0.0565,0.0534,0.0523,0.0494,0.0488,0.0156,0.0007,0.0392,0.0317,0.00824704,0.015376271,0.028171072,0.006428311,0.0041527757,0.0011275685,0.0011080607,0.00044533017,0.008189909,0.015507175,0.027997632,0.006363093,0.00445622,0.0011101312,2.1115
2018-05-16,CTD11,4169609,700351,0.1395,0.1129,0.0947,0.064,0.0574,0.054,0.0557,0.0463,0.0519,0.0161,0.0008,0.0399,0.0337,0.007588136,0.013862192,0.026027687,0.006821745,0.0044950605,0.0012383353,0.0012203461,0.0004899559,0.0075649447,0.013963135,0.025903298,0.006764008,0.004808652,0.0012138189,1.338
2018-05-16,CTD12,4173438,695414,0.1384,0.1165,0.0948,0.0642,0.0589,0.0554,0.0559,0.0513,0.0514,0.0161,0.0007,0.0415,0.0338,0.010073648,0.01832807,0.028823406,0.0052720844,0.0032933555,0.0008923951,0.0008744305,0.00035211683,0.010041413,0.01846491,0.028749606,0.00521742,0.003541954,0.00088139944,0.9145
2018-06-20,CTD1,4187246,695025,0.1414,0.1194,0.0985,0.0734,0.0662,0.0618,0.0605,0.0578,0.0572,0.0135,0.0008,0.0451,0.0358,0.007038249,0.012773742,0.024997193,0.00801895,0.005530911,0.0015563389,0.0015407027,0.00061927905,0.007011122,0.012846274,0.024952771,0.007912922,0.0058881,0.0015255646,0.9445
2018-06-20,CTD2,4181518,693105,0.1438,0.1218,0.1002,0.0717,0.0655,0.0632,0.0633,0.058,0.0592,0.014,0.0008,0.0469,0.0374,0.009780133,0.017327534,0.02560719,0.004870524,0.0029776995,0.00080232247,0.0007859462,0.000317306,0.009747509,0.017454172,0.02550123,0.0048240772,0.0031976886,0.0007933639,0.8140000000000001
2018-06-20,CTD3,4181698,695238,0.1444,0.1221,0.0997,0.0745,0.0684,0.0655,0.0653,0.061,0.0618,0.015,0.0007,0.0498,0.0402,0.007923393,0.014148703,0.0220204,0.00477725,0.0029599466,0.000815135,0.0008003839,0.00032426335,0.0078920545,0.01423974,0.021968117,0.004722819,0.003179743,0.00080179266,1.142
2018-06-20,CTD4,4180266,698264,0.1328,0.108,0.084,0.0573,0.0514,0.0475,0.047,0.0432,0.0423,0.0105,0.0006,0.0325,0.0256,0.007902062,0.013483592,0.020876158,0.0046873065,0.002964375,0.00081315066,0.0007947748,0.00032028905,0.00787331,0.013556231,0.020817151,0.0046494217,0.0031881053,0.0007982158,0.56
2018-06-20,CTD6,4176009,695829,0.1424,0.1208,0.0987,0.0704,0.0637,0.0612,0.0613,0.0562,0.0577,0.0139,0.0006,0.0458,0.0362,0.009543787,0.017084971,0.026079694,0.005134284,0.0032157279,0.00087411056,0.00085690164,0.0003458957,0.009512439,0.017201973,0.026098385,0.0050801313,0.0034568831,0.0008615817,0.8065
2018-06-20,CTD7,4176724,690397,0.1426,0.1194,0.0972,0.072,0.0653,0.062,0.0625,0.0579,0.0585,0.0146,0.0007,0.0458,0.0366,0.007106842,0.012755291,0.02226843,0.0055543594,0.0035661862,0.0009796298,0.0009623023,0.00038831597,0.007085562,0.01282364,0.022207322,0.0054986696,0.003830682,0.00096367265,0.4885
2018-06-20,CTD8,4174178,693048,0.1454,0.1261,0.1073,0.0756,0.0675,0.0646,0.0648,0.0604,0.0614,0.0145,0.0007,0.0492,0.0392,0.010389314,0.019288486,0.033588056,0.006785105,0.004225139,0.0011262059,0.0011071524,0.0004447693,0.010342289,0.019439049,0.03334185,0.0067388746,0.0045257458,0.0011083425,0.8915
