Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2021-12-01,CTD9,4171106,693183,0.0073262407,0.013387556,0.0289782,0.01022829,0.0076895016,0.0020192284,0.998,1.867,-0.368,40.188,0.134,-23.072,0.27,-55.351,0.478,-63.259,0.581,-95.539,0.142,-32.279,0.411,0.309,-0.669,-0.177,-1.604,-0.566,-0.847,-0.486,-1.279,-0.977,-0.432,-0.935,-0.87,0.086,0.145,0.89,0.901,0.06,-0.868,-0.29,-2.46,1.044,-1.092,1.388,0.834,1.413,2.259,3.005,0.499,-0.221,0.557,0.935
2021-12-01,CTD10,4170388,695646,0.0070791547,0.013794426,0.030511303,0.009027636,0.006583142,0.0016738892,2.061,2.1515,-0.377,39.718,0.209,-38.278,0.354,-79.41,0.543,-77.996,0.645,-119.128,0.157,-41.132,0.359,0.261,-1.168,-0.252,-2.423,-0.717,-1.076,-0.513,-1.643,-1.075,-0.567,-1.255,-1.071,0.129,0.182,1.054,1.048,0.055,-0.919,-0.277,-3.107,1.312,-1.284,1.8,0.841,1.483,2.903,3.98,0.439,-0.181,0.515,0.938
2021-12-01,CTD11,4169609,700351,0.0054577435,0.009832493,0.019798411,0.005652289,0.0040040594,0.000999445,0.7085,1.2665,-0.336,51.195,0.27,-75.216,0.421,-148.043,0.556,-126.41,0.664,-199.237,0.171,-72.827,0.289,0.205,-1.489,-0.301,-2.931,-0.837,-1.243,-0.506,-1.959,-1.126,-0.716,-1.442,-1.032,0.176,0.229,1.022,1.02,0.056,-0.915,-0.212,-3.205,1.537,-1.047,2.17,0.602,1.305,3.095,4.37,0.373,-0.122,0.523,0.935
2021-12-01,CTD12,4173438,695414,0.010773503,0.017631825,0.021250125,0.0029230618,0.0018750648,0.00045151755,0.9855,1.426,-0.093,9.657,0.716,-285.391,0.808,-476.599,0.758,-295.048,0.838,-486.256,0.218,-191.208,0.028,0.018,-6.065,-0.535,-10.128,-1.393,-5.202,-0.553,-8.574,-1.421,-3.371,-4.063,-0.754,0.636,0.652,0.94,0.943,0.027,-0.729,0.188,-5.301,5.944,2.133,9.266,-0.354,0.564,7.163,11.167,0.078,0.031,0.529,0.957
2022-02-24,CTD1,4187246,695025,0.0023788672,0.003915532,0.008655827,0.0036352477,0.0028698265,0.0008136104,0.486,0.395,-0.377,139.864,0.037,-19.691,0.154,-93.06,0.408,-159.555,0.502,-232.924,0.118,-73.369,0.508,0.401,-0.17,-0.057,-0.806,-0.338,-0.625,-0.458,-0.912,-0.847,-0.287,-0.635,-0.729,0.024,0.085,0.74,0.766,0.061,-0.814,-0.337,-1.939,0.746,-1.017,0.944,0.944,1.421,1.648,2.088,0.597,-0.313,0.601,0.938
2022-02-24,CTD2,4181518,693105,0.0023788672,0.0040843803,0.008028235,0.002193313,0.001540403,0.0003926942,0.389,0.494,-0.326,120.275,0.301,-211.096,0.452,-404.346,0.571,-331.371,0.678,-524.62,0.175,-193.249,0.264,0.185,-1.695,-0.325,-3.246,-0.887,-1.353,-0.51,-2.143,-1.151,-0.789,-1.551,-1.056,0.198,0.249,1.037,1.033,0.054,-0.915,-0.194,-3.35,1.67,-1.009,2.378,0.542,1.263,3.283,4.675,0.345,-0.104,0.518,0.936
2022-02-24,CTD3,4181698,695238,0.004053638,0.0070949765,0.010020173,0.0018688847,0.0012303772,0.0003017947,0.5780000000000001,0.4965,-0.171,41.146,0.583,-394.134,0.704,-671.814,0.686,-435.28,0.781,-712.96,0.206,-277.68,0.077,0.051,-3.949,-0.485,-6.732,-1.256,-3.088,-0.536,-5.058,-1.332,-1.97,-2.782,-0.944,0.465,0.493,0.979,0.981,0.037,-0.811,0.05,-4.348,3.674,0.405,5.58,-0.107,0.754,5.188,7.881,0.141,0.013,0.524,0.946
2022-02-24,CTD4,4180266,698264,0.0028839165,0.004892315,0.010643553,0.0041625625,0.0031654572,0.00086088205,0.5055,0.501,-0.37,110.449,0.081,-35.834,0.214,-111.508,0.438,-146.283,0.542,-221.957,0.136,-75.673,0.46,0.35,-0.381,-0.113,-1.187,-0.464,-0.716,-0.463,-1.086,-0.924,-0.37,-0.805,-0.785,0.053,0.117,0.804,0.826,0.064,-0.855,-0.301,-2.187,0.878,-1.011,1.154,0.861,1.415,1.91,2.512,0.553,-0.256,0.583,0.933
2022-02-24,CTD5,4179450,700268,0.010931491,0.018246636,0.024652187,0.0043925974,0.0028828026,0.0006983052,0.12,0.675,-0.149,14.24,0.612,-172.851,0.727,-292.08,0.698,-187.091,0.791,-306.32,0.208,-119.229,0.063,0.041,-4.261,-0.498,-7.2,-1.283,-3.414,-0.539,-5.589,-1.346,-2.176,-2.939,-0.88,0.503,0.529,0.959,0.962,0.035,-0.784,0.084,-4.398,4.037,0.717,6.151,-0.173,0.695,5.454,8.311,0.124,0.02,0.528,0.948
2022-02-24,CTD6,4176009,695829,0.0032953278,0.0061534275,0.012979964,0.0031435352,0.002225764,0.0005623705,0.4385,0.434,-0.357,85.469,0.324,-155.602,0.469,-286.773,0.61,-241.071,0.707,-372.242,0.171,-131.171,0.269,0.19,-2.02,-0.346,-3.722,-0.901,-1.483,-0.537,-2.291,-1.17,-0.807,-1.703,-1.271,0.198,0.244,1.174,1.157,0.048,-0.938,-0.234,-3.874,1.786,-1.364,2.522,0.697,1.401,3.767,5.321,0.339,-0.12,0.486,0.943
2022-02-24,CTD7,4176724,690397,0.012928517,0.025521787,0.04991567,0.010786983,0.007261269,0.0017042757,0.788,2.771,-0.323,19.148,0.406,-53.522,0.557,-98.535,0.645,-72.671,0.746,-117.683,0.195,-45.013,0.207,0.139,-2.672,-0.389,-4.918,-1.063,-1.855,-0.528,-3.003,-1.269,-1.149,-2.247,-1.352,0.258,0.301,1.194,1.175,0.047,-0.974,-0.162,-4.508,2.221,-1.113,3.299,0.47,1.283,4.343,6.452,0.277,-0.068,0.481,0.942
2022-02-24,CTD8,4174178,693048,0.0047896113,0.009410037,0.01959985,0.0040961513,0.0028579822,0.00070773164,0.257,0.597,-0.351,55.249,0.393,-137.862,0.534,-243.628,0.654,-193.111,0.745,-298.876,0.178,-105.766,0.226,0.158,-2.702,-0.394,-4.775,-0.998,-1.817,-0.552,-2.812,-1.224,-0.995,-2.073,-1.465,0.237,0.277,1.264,1.24,0.043,-0.953,-0.218,-4.561,2.151,-1.492,3.084,0.65,1.385,4.481,6.423,0.289,-0.095,0.466,0.948
2022-02-24,CTD9,4171106,693183,0.007571733,0.014541461,0.035949167,0.01771586,0.014903585,0.0043569617,0.34,1.247,-0.424,40.952,-0.098,12.322,-0.012,1.671,0.34,-28.63,0.414,-39.281,0.086,-10.651,0.725,0.61,0.443,0.184,0.06,0.03,-0.416,-0.427,-0.571,-0.696,-0.155,-0.383,-0.656,-0.062,-0.007,0.619,0.652,0.056,-0.784,-0.437,-1.591,0.406,-1.054,0.483,1.283,1.631,1.004,1.194,0.804,-0.532,0.639,0.948
2022-02-24,CTD10,4170388,695646,0.0043458585,0.008599818,0.019742392,0.005415837,0.0039157374,0.0009966171,0.4125,1.178,-0.393,65.629,0.227,-68.362,0.374,-139.098,0.569,-133.991,0.669,-204.727,0.161,-70.736,0.355,0.257,-1.35,-0.268,-2.746,-0.753,-1.152,-0.525,-1.761,-1.109,-0.608,-1.396,-1.194,0.135,0.186,1.145,1.129,0.053,-0.947,-0.287,-3.454,1.39,-1.449,1.922,0.913,1.573,3.19,4.412,0.431,-0.181,0.495,0.94
2022-02-24,CTD11,4169609,700351,0.003309714,0.0061827754,0.014631615,0.004792318,0.0035979864,0.0009539586,0.484,0.7050000000000001,-0.406,93.395,0.127,-46.928,0.264,-116.194,0.507,-140.322,0.605,-209.588,0.142,-69.266,0.448,0.336,-0.687,-0.169,-1.7,-0.557,-0.868,-0.505,-1.296,-1.004,-0.428,-1.013,-1.007,0.076,0.133,1.006,1.005,0.057,-0.909,-0.328,-2.776,1.044,-1.335,1.391,1.035,1.616,2.471,3.292,0.529,-0.254,0.527,0.939
2022-02-24,CTD12,4173438,695414,0.004379886,0.008261204,0.0153877055,0.0033304526,0.0022730608,0.0005578437,0.354,0.4679999999999999,-0.301,56.061,0.425,-179.212,0.568,-318.888,0.644,-235.273,0.743,-374.948,0.189,-139.676,0.187,0.127,-2.758,-0.407,-4.907,-1.062,-1.944,-0.535,-3.098,-1.249,-1.154,-2.149,-1.272,0.279,0.32,1.145,1.131,0.045,-0.928,-0.146,-4.289,2.333,-0.986,3.418,0.397,1.18,4.345,6.366,0.255,-0.059,0.49,0.944
2022-07-14,CTD1,4187246,695025,0.007920244,0.015341439,0.028438598,0.0064481013,0.004480937,0.0011141656,0.392,0.6615,-0.299,30.019,0.408,-89.901,0.548,-157.985,0.63,-119.921,0.728,-188.004,0.18,-68.083,0.194,0.135,-2.557,-0.403,-4.493,-1.019,-1.84,-0.537,-2.884,-1.212,-1.044,-1.936,-1.198,0.27,0.311,1.109,1.1,0.045,-0.9,-0.155,-3.967,2.222,-0.987,3.197,0.415,1.159,4.118,5.926,0.263,-0.065,0.498,0.944
2022-07-14,CTD2,4181518,693105,0.0064244024,0.011579635,0.021137882,0.0055653965,0.003955253,0.0010075674,0.309,0.6585000000000001,-0.292,39.05,0.351,-93.323,0.491,-166.47,0.583,-132.373,0.685,-205.52,0.169,-73.147,0.217,0.154,-1.973,-0.369,-3.519,-0.926,-1.533,-0.524,-2.38,-1.144,-0.847,-1.546,-1.004,0.24,0.286,1.002,1.002,0.049,-0.859,-0.163,-3.264,1.894,-0.87,2.664,0.418,1.115,3.457,4.864,0.294,-0.078,0.524,0.94
2022-07-14,CTD3,4181698,695238,0.009509701,0.014338388,0.014852388,0.0027356013,0.0018057914,0.00044881945,0.4565,0.4445,-0.018,2.414,0.68,-295.807,0.776,-484.031,0.689,-298.221,0.783,-486.445,0.205,-188.223,0.007,0.004,-4.393,-0.534,-7.189,-1.324,-4.276,-0.539,-6.975,-1.331,-2.699,-2.796,-0.113,0.697,0.713,0.751,0.764,0.032,-0.55,0.305,-2.983,5.12,2.511,7.756,-0.479,0.376,5.303,8.034,0.069,0.058,0.585,0.947
2022-07-14,CTD4,4180266,698264,0.009045518,0.013505057,0.017242856,0.0043316917,0.0029541028,0.000737987,0.297,0.4915,-0.122,16.051,0.514,-156.81,0.641,-264.466,0.598,-172.862,0.707,-280.517,0.189,-107.656,0.07,0.047,-2.704,-0.463,-4.56,-1.146,-2.335,-0.511,-3.788,-1.215,-1.454,-1.856,-0.513,0.454,0.489,0.784,0.801,0.045,-0.683,0.101,-2.719,2.946,0.591,4.32,-0.19,0.595,3.762,5.516,0.149,0.032,0.58,0.936
2022-07-14,CTD5,4179450,700268,0.015651427,0.026669966,0.03450691,0.005096001,0.003309926,0.00081725576,0.2324999999999999,0.5375000000000001,-0.128,8.516,0.679,-158.737,0.779,-264.626,0.743,-167.253,0.825,-273.142,0.212,-105.889,0.043,0.028,-5.478,-0.525,-9.131,-1.349,-4.461,-0.554,-7.285,-1.392,-2.824,-3.654,-0.932,0.57,0.59,0.981,0.982,0.029,-0.767,0.123,-5.192,5.138,1.286,7.91,-0.246,0.644,6.647,10.234,0.095,0.024,0.519,0.955
2022-07-14,CTD6,4176009,695829,0.009172419,0.01616569,0.025340276,0.005348929,0.0036685336,0.0009160477,0.546,0.7055,-0.221,22.397,0.503,-125.094,0.63,-210.729,0.651,-147.49,0.747,-233.126,0.186,-85.635,0.12,0.082,-3.17,-0.459,-5.34,-1.127,-2.384,-0.541,-3.769,-1.247,-1.384,-2.17,-1.017,0.373,0.407,1.008,1.007,0.04,-0.82,-0.048,-3.885,2.877,-0.331,4.195,0.109,0.882,4.511,6.577,0.186,-0.016,0.518,0.945
2022-07-14,CTD7,4176724,690397,0.017896883,0.031870637,0.048789386,0.007850114,0.005089027,0.0012216357,0.5565,1.8245,-0.21,10.881,0.605,-96.01,0.725,-165.124,0.723,-106.89,0.811,-176.005,0.213,-69.115,0.085,0.055,-4.684,-0.489,-8.056,-1.296,-3.407,-0.544,-5.609,-1.382,-2.203,-3.372,-1.308,0.446,0.473,1.108,1.1,0.034,-0.889,0.005,-5.527,3.956,0.048,6.102,-0.012,0.883,6.055,9.341,0.142,0.001,0.492,0.951
2022-07-14,CTD8,4174178,693048,0.009619723,0.017655933,0.031116292,0.007340841,0.005092739,0.001264976,0.6085,0.971,-0.276,24.501,0.413,-79.586,0.552,-139.72,0.618,-104.087,0.719,-164.22,0.181,-60.134,0.18,0.125,-2.476,-0.405,-4.348,-1.026,-1.838,-0.53,-2.899,-1.206,-1.062,-1.871,-1.083,0.285,0.327,1.045,1.041,0.046,-0.874,-0.126,-3.705,2.241,-0.772,3.231,0.321,1.069,3.95,5.694,0.252,-0.053,0.513,0.942
2022-07-14,CTD9,4171106,693183,0.009845644,0.017526034,0.03658015,0.015156164,0.012043646,0.003340483,0.511,0.873,-0.352,29.721,0.073,-8.922,0.185,-25.973,0.414,-38.643,0.505,-55.694,0.114,-17.052,0.45,0.358,-0.326,-0.107,-0.95,-0.394,-0.677,-0.465,-0.976,-0.844,-0.299,-0.624,-0.701,0.049,0.106,0.725,0.751,0.058,-0.779,-0.316,-1.881,0.827,-0.958,1.041,0.829,1.293,1.726,2.173,0.536,-0.273,0.604,0.94
2022-07-14,CTD10,4170388,695646,0.008180233,0.014788951,0.022783227,0.0045771147,0.0031264927,0.0007824747,0.6675,0.786,-0.213,23.726,0.527,-150.86,0.651,-252.229,0.665,-174.586,0.759,-275.955,0.188,-101.369,0.109,0.074,-3.437,-0.472,-5.747,-1.154,-2.582,-0.546,-4.081,-1.263,-1.499,-2.31,-1.038,0.394,0.426,1.016,1.015,0.039,-0.815,-0.034,-4.056,3.094,-0.247,4.529,0.077,0.857,4.766,6.978,0.172,-0.011,0.515,0.947
2022-07-14,CTD11,4169609,700351,0.007856939,0.012447495,0.011762145,0.0018714181,0.0012118929,0.00029994114,0.736,0.7010000000000001,0.028,-4.681,0.739,-454.017,0.823,-744.818,0.725,-449.336,0.813,-740.137,0.214,-290.801,-0.009,-0.006,-5.34,-0.55,-8.761,-1.394,-5.593,-0.545,-9.213,-1.385,-3.62,-3.42,0.222,0.815,0.824,0.724,0.737,0.027,-0.486,0.411,-3.054,6.548,3.986,10.112,-0.599,0.297,6.188,9.555,0.047,0.062,0.591,0.952
2022-07-14,CTD12,4173438,695414,0.00952614,0.01716414,0.02769294,0.005833839,0.0039981133,0.0009954076,0.536,0.8405,-0.235,22.151,0.493,-113.153,0.622,-191.857,0.652,-135.303,0.748,-214.008,0.187,-78.704,0.129,0.089,-3.134,-0.452,-5.313,-1.119,-2.322,-0.541,-3.673,-1.248,-1.351,-2.18,-1.071,0.358,0.393,1.033,1.03,0.041,-0.839,-0.066,-3.984,2.798,-0.454,4.082,0.154,0.928,4.514,6.587,0.196,-0.022,0.513,0.945
2022-07-29,CTD3,4181698,695238,0.005563256,0.009175098,0.015154765,0.0045058858,0.003173783,0.00080735184,0.57,0.655,-0.246,43.005,0.341,-112.941,0.486,-206.091,0.542,-155.946,0.654,-249.096,0.173,-93.149,0.194,0.136,-1.712,-0.358,-3.123,-0.929,-1.431,-0.495,-2.285,-1.122,-0.855,-1.412,-0.779,0.255,0.305,0.862,0.876,0.055,-0.814,-0.099,-2.739,1.827,-0.472,2.594,0.232,0.947,3.017,4.284,0.282,-0.049,0.562,0.932
2022-08-03,CTD1,4187246,695025,0.0062560206,0.010085248,0.016532283,0.0051706783,0.0036494113,0.00092651194,0.353,0.3974999999999999,-0.242,38.667,0.322,-94.243,0.469,-174.862,0.524,-132.911,0.638,-213.529,0.172,-80.619,0.2,0.141,-1.558,-0.344,-2.891,-0.904,-1.34,-0.485,-2.153,-1.104,-0.813,-1.333,-0.731,0.244,0.297,0.827,0.844,0.057,-0.807,-0.096,-2.58,1.73,-0.434,2.451,0.222,0.933,2.835,4.017,0.292,-0.049,0.573,0.93
2022-08-03,CTD2,4181518,693105,0.006935274,0.010943486,0.014217631,0.0031678285,0.0021462115,0.00053663657,0.4355,0.598,-0.13,21.043,0.551,-224.295,0.672,-374.559,0.636,-245.338,0.738,-395.602,0.192,-150.264,0.067,0.045,-3.189,-0.481,-5.325,-1.187,-2.685,-0.527,-4.329,-1.253,-1.644,-2.136,-0.616,0.475,0.506,0.844,0.855,0.041,-0.706,0.092,-3.17,3.304,0.611,4.876,-0.177,0.622,4.292,6.335,0.139,0.027,0.561,0.941
2022-08-03,CTD3,4181698,695238,0.0048375283,0.00739851,0.012510431,0.004483944,0.003216939,0.00082963664,0.4805,0.736,-0.257,55.229,0.245,-87.856,0.394,-175.692,0.472,-143.085,0.591,-230.921,0.165,-87.837,0.248,0.178,-1.099,-0.283,-2.198,-0.788,-1.059,-0.46,-1.708,-1.035,-0.65,-1.099,-0.664,0.185,0.246,0.756,0.782,0.064,-0.802,-0.126,-2.239,1.393,-0.49,1.941,0.297,0.974,2.355,3.283,0.349,-0.076,0.597,0.925
2022-08-03,CTD4,4180266,698264,0.0068394113,0.010076014,0.014925035,0.005449582,0.0038507052,0.0009810034,0.7615,0.7250000000000001,-0.194,32.244,0.298,-84.255,0.447,-160.447,0.465,-116.499,0.59,-192.691,0.172,-76.192,0.176,0.124,-1.258,-0.324,-2.395,-0.874,-1.174,-0.449,-1.942,-1.05,-0.768,-1.137,-0.521,0.246,0.306,0.68,0.713,0.064,-0.74,-0.031,-2.027,1.591,-0.122,2.252,0.066,0.775,2.357,3.335,0.283,-0.017,0.621,0.922
2022-08-03,CTD5,4179450,700268,0.015766134,0.024879918,0.029819619,0.0046819076,0.0030568447,0.0007583621,0.2025,0.515,-0.09,6.658,0.683,-173.395,0.781,-286.942,0.729,-180.053,0.814,-293.6,0.21,-113.547,0.031,0.02,-5.171,-0.53,-8.556,-1.343,-4.48,-0.55,-7.305,-1.375,-2.825,-3.386,-0.638,0.614,0.633,0.9,0.905,0.03,-0.697,0.181,-4.441,5.212,1.77,7.982,-0.333,0.546,6.246,9.567,0.086,0.034,0.54,0.953
2022-08-03,CTD6,4176009,695829,0.008632883,0.013131943,0.019680308,0.0067571453,0.0047368803,0.0011901724,0.6819999999999999,0.891,-0.2,25.338,0.321,-71.841,0.47,-134.959,0.489,-97.179,0.612,-160.297,0.176,-63.118,0.171,0.12,-1.414,-0.34,-2.656,-0.912,-1.276,-0.46,-2.105,-1.083,-0.829,-1.242,-0.57,0.261,0.318,0.723,0.751,0.062,-0.759,-0.034,-2.211,1.703,-0.14,2.429,0.072,0.798,2.552,3.64,0.274,-0.017,0.606,0.924
2022-08-03,CTD7,4176724,690397,0.015905296,0.028453112,0.04947313,0.011019947,0.007437841,0.001777574,0.5205,2.458,-0.27,14.933,0.442,-55.599,0.586,-99.302,0.636,-70.532,0.739,-114.235,0.194,-43.703,0.165,0.111,-2.751,-0.414,-4.913,-1.094,-2.007,-0.525,-3.25,-1.259,-1.243,-2.162,-1.139,0.306,0.347,1.071,1.065,0.046,-0.906,-0.1,-4.07,2.432,-0.664,3.603,0.257,1.064,4.228,6.264,0.237,-0.039,0.507,0.941
2022-08-03,CTD8,4174178,693048,0.011143869,0.018876636,0.034304302,0.011355609,0.008141416,0.002041005,1.3795,1.7095,-0.29,23.825,0.249,-35.087,0.397,-69.853,0.503,-58.911,0.616,-93.678,0.165,-34.767,0.271,0.194,-1.204,-0.286,-2.396,-0.793,-1.112,-0.48,-1.768,-1.064,-0.656,-1.193,-0.791,0.177,0.235,0.849,0.865,0.06,-0.845,-0.167,-2.551,1.425,-0.702,1.988,0.422,1.1,2.59,3.612,0.364,-0.1,0.568,0.93
2022-08-03,CTD9,4171106,693183,0.010185191,0.016798457,0.03251017,0.014173536,0.010956555,0.0029529429,0.417,1.526,-0.319,28.77,0.085,-11.025,0.21,-31.74,0.393,-39.794,0.496,-60.51,0.128,-20.716,0.408,0.315,-0.358,-0.121,-1.032,-0.45,-0.668,-0.436,-1.016,-0.858,-0.348,-0.673,-0.625,0.06,0.125,0.661,0.696,0.065,-0.777,-0.256,-1.782,0.848,-0.761,1.097,0.642,1.162,1.641,2.123,0.507,-0.216,0.628,0.931
2022-08-03,CTD10,4170388,695646,0.007408034,0.0127897505,0.01884053,0.0038447606,0.0026231222,0.0006562352,0.5885,1.0815,-0.191,25.111,0.538,-181.907,0.66,-303.037,0.661,-207.017,0.756,-328.148,0.189,-121.131,0.097,0.066,-3.427,-0.477,-5.709,-1.165,-2.648,-0.543,-4.197,-1.262,-1.549,-2.282,-0.936,0.417,0.448,0.973,0.975,0.039,-0.787,-0.003,-3.856,3.187,-0.025,4.672,0.007,0.791,4.695,6.882,0.161,-0.001,0.526,0.946
2022-08-03,CTD11,4169609,700351,0.005372355,0.008080065,0.011719485,0.003956716,0.0027432027,0.00069209153,0.93,0.8454999999999999,-0.184,38.433,0.343,-128.973,0.493,-240.776,0.495,-167.407,0.621,-279.209,0.181,-111.803,0.152,0.105,-1.512,-0.354,-2.822,-0.953,-1.353,-0.459,-2.256,-1.105,-0.903,-1.31,-0.543,0.285,0.34,0.717,0.746,0.061,-0.753,-0.004,-2.23,1.808,-0.016,2.608,0.008,0.757,2.622,3.783,0.256,-0.002,0.608,0.923
2022-08-03,CTD12,4173438,695414,0.0132920835,0.022157278,0.038644835,0.011881431,0.008409765,0.0020843784,0.7295,1.1685,-0.271,19.255,0.302,-39.033,0.45,-73.777,0.53,-58.288,0.643,-93.033,0.171,-34.744,0.229,0.162,-1.508,-0.328,-2.851,-0.877,-1.292,-0.49,-2.061,-1.105,-0.77,-1.343,-0.813,0.218,0.272,0.876,0.888,0.057,-0.839,-0.134,-2.73,1.647,-0.618,2.327,0.331,1.036,2.873,4.059,0.319,-0.072,0.56,0.931
2022-09-07,CTD1,4187246,695025,0.003911881,0.006190624,0.011634608,0.0053785704,0.0039921757,0.0010658028,1.4955,2.8975,-0.305,75.584,0.07,-24.388,0.216,-88.955,0.368,-99.973,0.489,-164.54,0.148,-64.567,0.407,0.302,-0.284,-0.097,-1.035,-0.478,-0.619,-0.399,-1.019,-0.885,-0.4,-0.751,-0.581,0.052,0.129,0.614,0.661,0.078,-0.815,-0.21,-1.763,0.808,-0.612,1.088,0.532,1.137,1.518,2.046,0.526,-0.183,0.649,0.919
2022-09-07,CTD2,4181518,693105,0.0042612567,0.006863688,0.011769917,0.0041683866,0.0029496655,0.00075405854,0.7635,2.468,-0.263,60.732,0.244,-94.207,0.399,-193.327,0.477,-154.939,0.599,-254.059,0.171,-99.121,0.253,0.179,-1.109,-0.278,-2.275,-0.806,-1.063,-0.457,-1.744,-1.059,-0.68,-1.167,-0.689,0.183,0.246,0.775,0.8,0.065,-0.83,-0.124,-2.344,1.396,-0.497,1.973,0.302,1.007,2.394,3.383,0.357,-0.076,0.592,0.924
2022-09-07,CTD3,4181698,695238,0.0048783156,0.007984621,0.010696591,0.0021918057,0.0014663332,0.00036435205,0.6365000000000001,1.681,-0.145,31.753,0.569,-331.004,0.69,-556.732,0.66,-362.757,0.759,-588.486,0.198,-225.728,0.07,0.047,-3.541,-0.485,-5.955,-1.22,-2.896,-0.532,-4.699,-1.29,-1.802,-2.415,-0.741,0.476,0.506,0.9,0.907,0.039,-0.748,0.077,-3.652,3.506,0.565,5.24,-0.155,0.671,4.697,7.02,0.137,0.021,0.545,0.944
2022-09-07,CTD4,4180266,698264,0.0050967108,0.007787072,0.0122615,0.0045755203,0.0032350887,0.0008276164,0.481,0.5425,-0.223,46.862,0.26,-90.136,0.413,-180.693,0.456,-136.998,0.582,-227.554,0.172,-90.556,0.214,0.152,-1.105,-0.292,-2.216,-0.827,-1.067,-0.443,-1.772,-1.041,-0.705,-1.11,-0.573,0.207,0.27,0.697,0.73,0.067,-0.779,-0.072,-2.088,1.438,-0.273,2.034,0.16,0.868,2.264,3.203,0.324,-0.042,0.617,0.92
2022-09-07,CTD5,4179450,700268,0.008412668,0.014359008,0.019159326,0.0031689373,0.002102409,0.00051730976,0.2625,0.5275,-0.143,17.449,0.638,-245.921,0.745,-406.002,0.716,-263.369,0.802,-423.451,0.202,-160.082,0.055,0.037,-4.712,-0.517,-7.779,-1.287,-3.782,-0.554,-6.08,-1.342,-2.299,-3.067,-0.911,0.526,0.549,0.971,0.973,0.032,-0.758,0.086,-4.582,4.421,0.784,6.664,-0.173,0.671,5.9,8.892,0.111,0.019,0.523,0.952
2022-09-07,CTD6,4176009,695829,0.006231205,0.009923205,0.01412506,0.0034941619,0.0023877455,0.0005961071,0.5289999999999999,0.858,-0.175,29.978,0.479,-185.418,0.612,-318.031,0.603,-215.396,0.711,-348.009,0.188,-132.613,0.105,0.072,-2.619,-0.443,-4.492,-1.111,-2.137,-0.514,-3.453,-1.216,-1.316,-1.873,-0.714,0.389,0.428,0.864,0.875,0.046,-0.761,0.019,-3.076,2.671,0.113,3.909,-0.04,0.74,3.802,5.564,0.183,0.007,0.558,0.937
2022-09-07,CTD7,4176724,690397,0.031744927,0.051548336,0.09700183,0.032216273,0.024124758,0.005664991,0.6425000000000001,5.734999999999999,-0.306,9.09,0.231,-11.641,0.362,-22.052,0.501,-20.731,0.602,-31.142,0.144,-10.411,0.293,0.219,-1.129,-0.281,-2.139,-0.71,-1.069,-0.5,-1.605,-1.003,-0.537,-1.01,-0.807,0.16,0.212,0.856,0.87,0.054,-0.804,-0.217,-2.421,1.351,-0.874,1.805,0.546,1.133,2.543,3.396,0.376,-0.136,0.564,0.937
