Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2020-02-20,CTD6,4176009,695829,0.0036533896,0.0062280395,0.012827261,0.0044621043,0.003171402,0.0008050581,3.992,1.937,-0.346,82.605,0.165,-63.545,0.325,-154.754,0.484,-146.151,0.604,-237.359,0.169,-91.208,0.369,0.262,-0.815,-0.202,-1.985,-0.691,-0.91,-0.464,-1.478,-1.059,-0.568,-1.17,-0.865,0.11,0.177,0.89,0.903,0.068,-0.921,-0.225,-2.649,1.149,-0.911,1.616,0.653,1.349,2.365,3.328,0.469,-0.161,0.561,0.925
2020-02-20,CTD7,4176724,690397,0.011629181,0.020814221,0.04196022,0.014140069,0.010274552,0.0025608656,2.5225,4.8345,-0.337,24.212,0.191,-22.677,0.339,-49.284,0.496,-46.889,0.607,-73.496,0.158,-26.607,0.342,0.249,-0.952,-0.233,-2.068,-0.697,-0.976,-0.482,-1.53,-1.039,-0.554,-1.116,-0.866,0.128,0.188,0.895,0.906,0.062,-0.88,-0.231,-2.612,1.227,-0.942,1.689,0.64,1.289,2.474,3.405,0.434,-0.157,0.557,0.931
2020-02-20,CTD8,4174178,693048,0.005268605,0.009197786,0.019873315,0.006754859,0.0049769613,0.0012910493,3.473,2.3845,-0.367,58.403,0.153,-39.32,0.298,-92.204,0.493,-97.723,0.599,-150.607,0.152,-52.884,0.395,0.291,-0.781,-0.196,-1.832,-0.623,-0.899,-0.486,-1.385,-1.017,-0.486,-1.051,-0.91,0.098,0.159,0.925,0.934,0.061,-0.894,-0.274,-2.631,1.111,-1.094,1.508,0.803,1.424,2.401,3.259,0.484,-0.201,0.549,0.933
2020-02-20,CTD9,4171106,693183,0.013865453,0.022174206,0.043425452,0.023412554,0.019303923,0.0054650847,2.47,1.905,-0.324,22.069,-0.027,2.385,0.069,-6.705,0.299,-19.684,0.385,-28.775,0.096,-9.091,0.517,0.426,0.104,0.046,-0.291,-0.157,-0.436,-0.38,-0.638,-0.674,-0.202,-0.395,-0.497,-0.02,0.043,0.482,0.529,0.063,-0.702,-0.314,-1.302,0.503,-0.706,0.61,0.746,1.134,0.984,1.194,0.611,-0.331,0.695,0.939
2020-02-20,CTD10,4170388,695646,0.0057853283,0.010694879,0.022469476,0.007209037,0.0052815164,0.0013592581,2.351,2.5085,-0.355,48.998,0.195,-45.212,0.339,-95.837,0.514,-94.21,0.619,-144.835,0.154,-50.625,0.353,0.259,-1.016,-0.239,-2.153,-0.691,-1.008,-0.498,-1.549,-1.044,-0.541,-1.138,-0.943,0.126,0.182,0.955,0.96,0.058,-0.889,-0.257,-2.771,1.248,-1.092,1.704,0.736,1.368,2.623,3.58,0.439,-0.173,0.54,0.935
2020-02-20,CTD11,4169609,700351,0.0046399077,0.008634631,0.018846503,0.006080754,0.004451292,0.0011464867,2.7175,2.38,-0.372,62.752,0.174,-48.641,0.32,-108.841,0.512,-111.393,0.618,-171.594,0.155,-60.201,0.382,0.279,-0.917,-0.217,-2.051,-0.662,-0.962,-0.496,-1.482,-1.043,-0.52,-1.135,-0.97,0.11,0.168,0.976,0.978,0.059,-0.908,-0.274,-2.814,1.184,-1.16,1.617,0.817,1.451,2.584,3.53,0.468,-0.193,0.535,0.935
2020-02-20,CTD12,4173438,695414,0.0047421507,0.007816413,0.01413891,0.004366612,0.0031441455,0.00078886194,2.6075,1.7265,-0.288,57.209,0.283,-101.075,0.426,-190.116,0.528,-158.284,0.636,-247.325,0.163,-89.041,0.25,0.18,-1.429,-0.318,-2.688,-0.83,-1.237,-0.498,-1.933,-1.08,-0.696,-1.259,-0.842,0.2,0.252,0.892,0.902,0.056,-0.836,-0.167,-2.707,1.568,-0.752,2.177,0.42,1.089,2.836,3.938,0.336,-0.093,0.555,0.934
2020-03-11,CTD1,4187246,695025,0.012212999,0.020819634,0.038728636,0.011885096,0.008344139,0.0020441327,0.7985,3.8665,-0.301,22.211,0.273,-36.107,0.428,-71.813,0.53,-58.318,0.645,-94.024,0.175,-35.706,0.264,0.185,-1.398,-0.301,-2.781,-0.854,-1.214,-0.487,-1.958,-1.117,-0.743,-1.383,-0.885,0.19,0.246,0.92,0.929,0.059,-0.887,-0.164,-2.89,1.536,-0.763,2.188,0.436,1.158,2.858,4.071,0.355,-0.094,0.549,0.93
2020-03-11,CTD2,4181518,693105,0.009449623,0.016859,0.034856226,0.01182655,0.008794599,0.0022952205,6.2985,4.256,-0.348,30.626,0.175,-25.24,0.314,-54.391,0.493,-55.866,0.597,-85.017,0.147,-29.151,0.362,0.269,-0.88,-0.222,-1.896,-0.643,-0.942,-0.491,-1.433,-1.005,-0.491,-1.016,-0.873,0.115,0.173,0.898,0.909,0.059,-0.861,-0.26,-2.538,1.173,-1.03,1.578,0.723,1.324,2.426,3.262,0.449,-0.182,0.555,0.935
2020-03-11,CTD3,4181698,695238,0.006851848,0.01183842,0.023753434,0.00868093,0.0063086636,0.0015994225,5.113,3.857,-0.335,42.372,0.154,-30.724,0.305,-74.041,0.465,-73.096,0.58,-116.413,0.158,-43.317,0.368,0.267,-0.73,-0.194,-1.759,-0.643,-0.865,-0.461,-1.378,-1.011,-0.513,-1.029,-0.795,0.105,0.17,0.831,0.85,0.067,-0.878,-0.228,-2.401,1.098,-0.86,1.511,0.63,1.28,2.203,3.032,0.468,-0.167,0.577,0.927
2020-03-11,CTD4,4180266,698264,0.007946159,0.014023783,0.02544749,0.006837599,0.0047700177,0.0011801722,3.814,3.571,-0.289,32.011,0.344,-74.943,0.492,-138.335,0.576,-106.954,0.684,-170.346,0.178,-63.393,0.219,0.153,-1.907,-0.357,-3.52,-0.946,-1.5,-0.51,-2.389,-1.165,-0.889,-1.613,-0.984,0.238,0.287,0.99,0.991,0.052,-0.882,-0.147,-3.284,1.864,-0.782,2.671,0.381,1.117,3.382,4.847,0.3,-0.071,0.529,0.936
2020-03-11,CTD5,4179450,700268,0.015905296,0.025750296,0.03673152,0.0065296926,0.0043025897,0.0010474499,0.8724999999999999,1.7400000000000002,-0.176,11.61,0.595,-114.312,0.714,-193.584,0.698,-125.922,0.79,-205.194,0.206,-79.272,0.076,0.05,-4.199,-0.492,-7.111,-1.264,-3.243,-0.542,-5.284,-1.34,-2.041,-2.912,-1.014,0.468,0.496,1.005,1.005,0.036,-0.817,0.042,-4.594,3.826,0.36,5.807,-0.091,0.768,5.458,8.283,0.136,0.011,0.517,0.949
2020-03-11,CTD6,4176009,695829,0.0076741907,0.013066744,0.027155856,0.012289939,0.009661231,0.0026435892,8.586500000000001,5.2685,-0.35,39.706,0.031,-4.837,0.15,-26.976,0.377,-44.543,0.475,-66.682,0.12,-22.139,0.488,0.384,-0.131,-0.047,-0.733,-0.332,-0.582,-0.43,-0.871,-0.82,-0.289,-0.601,-0.642,0.021,0.086,0.654,0.69,0.065,-0.791,-0.305,-1.748,0.707,-0.857,0.9,0.806,1.292,1.47,1.87,0.585,-0.287,0.63,0.933
2020-03-11,CTD7,4176724,690397,0.011667656,0.021102414,0.043776955,0.016693654,0.012594881,0.0032784315,5.124499999999999,6.9145,-0.349,24.545,0.117,-12.515,0.252,-32.009,0.448,-37.06,0.553,-56.554,0.14,-19.494,0.41,0.309,-0.548,-0.158,-1.401,-0.534,-0.782,-0.467,-1.193,-0.944,-0.411,-0.853,-0.774,0.078,0.141,0.804,0.825,0.063,-0.843,-0.272,-2.212,0.976,-0.947,1.294,0.749,1.32,2.026,2.685,0.503,-0.216,0.583,0.932
2020-03-11,CTD8,4174178,693048,0.007708607,0.013572008,0.02842186,0.012274898,0.009699701,0.002663144,5.84,5.037,-0.354,38.497,0.05,-7.786,0.166,-29.415,0.397,-46.283,0.491,-67.912,0.117,-21.629,0.473,0.373,-0.221,-0.076,-0.836,-0.361,-0.628,-0.449,-0.922,-0.834,-0.294,-0.615,-0.676,0.034,0.095,0.694,0.724,0.061,-0.788,-0.313,-1.825,0.764,-0.916,0.967,0.829,1.304,1.601,2.026,0.563,-0.283,0.615,0.937
2020-03-11,CTD9,4171106,693183,0.015136223,0.023944508,0.045352086,0.021743564,0.017020943,0.004536155,2.736,4.819,-0.309,19.714,0.048,-4.227,0.169,-16.988,0.352,-23.941,0.454,-36.701,0.122,-12.761,0.429,0.336,-0.192,-0.072,-0.77,-0.369,-0.573,-0.407,-0.879,-0.798,-0.306,-0.579,-0.552,0.035,0.103,0.576,0.62,0.068,-0.749,-0.255,-1.563,0.726,-0.679,0.927,0.617,1.111,1.375,1.756,0.533,-0.231,0.659,0.93
2020-03-11,CTD10,4170388,695646,0.0073218415,0.013232165,0.027026888,0.00859321,0.0063311514,0.0016171173,2.7215,4.122,-0.343,38.573,0.213,-40.798,0.353,-82.376,0.518,-79.371,0.62,-120.949,0.152,-41.578,0.331,0.244,-1.103,-0.258,-2.226,-0.708,-1.05,-0.503,-1.6,-1.039,-0.55,-1.124,-0.924,0.139,0.194,0.942,0.948,0.056,-0.868,-0.247,-2.729,1.306,-1.055,1.772,0.685,1.306,2.667,3.619,0.415,-0.161,0.542,0.936
2020-03-11,CTD11,4169609,700351,0.0072213016,0.013197403,0.02931085,0.011837509,0.00905292,0.0024472533,3.1790000000000003,4.5325,-0.379,41.655,0.054,-8.705,0.186,-34.689,0.425,-50.36,0.528,-76.345,0.133,-25.984,0.493,0.377,-0.255,-0.079,-1.017,-0.411,-0.665,-0.456,-1.008,-0.904,-0.343,-0.762,-0.771,0.035,0.101,0.785,0.809,0.066,-0.857,-0.315,-2.123,0.806,-1.018,1.054,0.913,1.456,1.79,2.341,0.588,-0.282,0.589,0.932
2020-03-11,CTD12,4173438,695414,0.0062426473,0.011652588,0.024704577,0.007299121,0.0054429513,0.0014240032,3.8115,4.1315,-0.359,45.34,0.23,-51.185,0.363,-97.906,0.544,-96.524,0.639,-143.246,0.146,-46.721,0.331,0.247,-1.265,-0.279,-2.419,-0.715,-1.125,-0.525,-1.669,-1.046,-0.544,-1.154,-1.024,0.144,0.194,1.018,1.016,0.051,-0.869,-0.274,-2.942,1.376,-1.244,1.845,0.779,1.374,2.917,3.912,0.406,-0.172,0.521,0.942
2020-12-21,CTD1,4187246,695025,0.0043676062,0.006622797,0.011256192,0.003718961,0.0026290491,0.00065384223,0.671,0.5535,-0.259,62.154,0.281,-117.899,0.432,-229.372,0.503,-180.052,0.621,-291.526,0.172,-111.473,0.231,0.163,-1.327,-0.31,-2.582,-0.853,-1.192,-0.473,-1.931,-1.084,-0.738,-1.255,-0.73,0.209,0.267,0.815,0.834,0.061,-0.826,-0.119,-2.501,1.547,-0.508,2.189,0.285,0.993,2.63,3.72,0.328,-0.067,0.578,0.927
2020-12-21,CTD2,4181518,693105,0.0045003477,0.0067710523,0.007880701,0.0015544618,0.0009972542,0.00024240969,1.2125,0.5740000000000001,-0.076,20.795,0.627,-495.622,0.743,-855.066,0.67,-516.417,0.775,-875.861,0.218,-359.444,0.032,0.021,-3.906,-0.494,-6.739,-1.329,-3.497,-0.515,-5.931,-1.361,-2.434,-2.833,-0.435,0.588,0.612,0.814,0.827,0.038,-0.7,0.218,-3.547,4.229,1.72,6.592,-0.395,0.522,4.922,7.673,0.103,0.05,0.568,0.941
2020-12-21,CTD3,4181698,695238,0.0050307014,0.0075275544,0.0065795383,0.0009665552,0.00060693285,0.0001484139,1.056,0.532,0.067,-19.141,0.772,-901.757,0.851,-1514.783,0.744,-882.616,0.831,-1495.642,0.229,-613.027,-0.019,-0.012,-5.933,-0.547,-9.967,-1.464,-6.644,-0.536,-11.259,-1.446,-4.615,-4.033,0.602,0.913,0.917,0.69,0.703,0.025,-0.448,0.516,-3.053,7.696,5.595,12.256,-0.718,0.246,6.727,10.712,0.036,0.066,0.602,0.952
2020-12-21,CTD4,4180266,698264,0.005182788,0.008153607,0.011002037,0.0028336465,0.0018729675,0.00045332586,1.1355,0.566,-0.149,31.753,0.484,-230.257,0.626,-411.267,0.59,-262.01,0.709,-443.02,0.204,-181.01,0.09,0.059,-2.533,-0.431,-4.525,-1.165,-2.136,-0.491,-3.612,-1.255,-1.476,-1.991,-0.605,0.413,0.454,0.815,0.831,0.05,-0.772,0.08,-2.997,2.707,0.471,4.096,-0.164,0.688,3.653,5.527,0.177,0.028,0.574,0.931
2020-12-21,CTD5,4179450,700268,0.012756286,0.019750688,0.023349918,0.0039126496,0.0025064156,0.0006002255,0.92,0.5075000000000001,-0.084,7.804,0.669,-204.95,0.775,-348.345,0.713,-212.755,0.806,-356.149,0.219,-143.395,0.031,0.02,-4.786,-0.514,-8.134,-1.363,-4.202,-0.533,-7.034,-1.393,-2.832,-3.348,-0.561,0.613,0.633,0.873,0.881,0.033,-0.715,0.205,-4.268,4.941,1.912,7.712,-0.379,0.542,5.841,9.118,0.091,0.041,0.549,0.948
2020-12-21,CTD6,4176009,695829,0.0043990556,0.006595608,0.008395655,0.0017952312,0.0011624311,0.00028230733,1.2285,0.605,-0.12,32.507,0.572,-405.415,0.7,-708.65,0.648,-437.922,0.757,-741.157,0.214,-303.235,0.058,0.038,-3.404,-0.471,-5.95,-1.272,-2.888,-0.509,-4.888,-1.331,-2.0,-2.546,-0.609,0.502,0.533,0.851,0.862,0.042,-0.759,0.138,-3.549,3.536,0.997,5.46,-0.271,0.625,4.5,6.95,0.134,0.038,0.56,0.938
2020-12-21,CTD7,4176724,690397,0.0044224435,0.006833396,0.007823506,0.0014946013,0.000955911,0.00023051996,0.7829999999999999,0.6445000000000001,-0.068,18.52,0.641,-522.735,0.755,-899.782,0.679,-541.255,0.782,-918.303,0.22,-377.048,0.028,0.018,-4.09,-0.5,-7.039,-1.345,-3.699,-0.517,-6.275,-1.372,-2.577,-2.95,-0.404,0.608,0.631,0.813,0.825,0.037,-0.69,0.234,-3.612,4.45,1.914,6.958,-0.419,0.505,5.095,7.966,0.097,0.051,0.568,0.942
2020-12-21,CTD8,4174178,693048,0.004869223,0.0073036626,0.009874942,0.0031689373,0.0021110952,0.0005098664,1.0625,0.737,-0.15,35.651,0.395,-178.646,0.552,-336.77,0.514,-214.297,0.648,-372.421,0.2,-158.125,0.113,0.075,-1.764,-0.377,-3.326,-1.067,-1.565,-0.452,-2.72,-1.18,-1.155,-1.561,-0.487,0.345,0.398,0.712,0.741,0.062,-0.761,0.073,-2.373,2.091,0.343,3.139,-0.149,0.686,2.827,4.244,0.22,0.032,0.61,0.919
2020-12-21,CTD9,4171106,693183,0.008814029,0.014742562,0.028876431,0.01086192,0.008121925,0.0021285524,1.037,0.571,-0.324,33.2,0.152,-24.234,0.29,-55.293,0.453,-57.434,0.561,-88.493,0.144,-31.059,0.361,0.27,-0.7,-0.197,-1.597,-0.601,-0.847,-0.466,-1.305,-0.961,-0.458,-0.897,-0.745,0.105,0.167,0.788,0.811,0.063,-0.827,-0.237,-2.198,1.076,-0.843,1.439,0.621,1.211,2.108,2.819,0.456,-0.175,0.587,0.931
2020-12-21,CTD10,4170388,695646,0.004125138,0.0065643694,0.009960507,0.0027904923,0.0018576619,0.00045097654,1.315,0.9325,-0.206,51.941,0.403,-206.022,0.559,-385.974,0.562,-257.963,0.686,-437.915,0.201,-179.951,0.145,0.096,-2.052,-0.383,-3.844,-1.077,-1.693,-0.479,-2.875,-1.222,-1.181,-1.792,-0.731,0.319,0.369,0.851,0.866,0.056,-0.843,-0.007,-3.009,2.166,-0.036,3.254,0.015,0.852,3.286,4.937,0.239,-0.003,0.566,0.927
2020-12-21,CTD11,4169609,700351,0.006181842,0.011600439,0.022594545,0.0057700914,0.0040429113,0.0009986362,1.6815000000000002,1.069,-0.322,41.945,0.336,-87.104,0.483,-161.143,0.593,-129.049,0.696,-203.088,0.176,-74.039,0.242,0.17,-1.968,-0.352,-3.641,-0.93,-1.497,-0.522,-2.356,-1.172,-0.859,-1.673,-1.12,0.219,0.266,1.076,1.068,0.051,-0.914,-0.187,-3.578,1.832,-1.046,2.614,0.521,1.247,3.567,5.091,0.318,-0.093,0.508,0.939
2020-12-21,CTD12,4173438,695414,0.0043963124,0.0069180992,0.008513429,0.0021812858,0.0014418033,0.00035198822,1.149,0.976,-0.103,27.087,0.521,-313.897,0.655,-549.028,0.592,-340.984,0.71,-576.114,0.204,-235.131,0.059,0.039,-2.672,-0.453,-4.674,-1.198,-2.359,-0.492,-3.986,-1.257,-1.627,-2.002,-0.44,0.476,0.512,0.757,0.777,0.048,-0.7,0.152,-2.733,3.002,0.895,4.542,-0.282,0.57,3.695,5.589,0.146,0.048,0.59,0.931
2021-01-05,CTD1,4187246,695025,0.0041315826,0.006959725,0.013900609,0.0038420693,0.002657885,0.00065543654,0.6265000000000001,0.595,-0.333,71.745,0.289,-116.593,0.447,-232.555,0.567,-188.337,0.679,-304.3,0.182,-115.963,0.276,0.191,-1.621,-0.31,-3.233,-0.893,-1.311,-0.501,-2.118,-1.169,-0.807,-1.612,-1.068,0.188,0.242,1.046,1.041,0.057,-0.945,-0.191,-3.418,1.62,-0.999,2.342,0.552,1.306,3.236,4.678,0.361,-0.105,0.518,0.933
2021-01-05,CTD2,4181518,693105,0.0035456086,0.00542622,0.00817048,0.0018600478,0.0012281603,0.00030272632,0.501,0.4895,-0.202,61.899,0.489,-353.33,0.631,-629.936,0.629,-415.229,0.739,-691.834,0.205,-276.605,0.115,0.076,-2.887,-0.434,-5.147,-1.172,-2.253,-0.51,-3.754,-1.287,-1.501,-2.26,-0.889,0.379,0.419,0.948,0.953,0.046,-0.85,0.004,-3.735,2.767,0.026,4.191,-0.009,0.845,4.166,6.31,0.192,0.001,0.536,0.937
2021-01-05,CTD3,4181698,695238,0.0060692807,0.009274731,0.010117045,0.0020521986,0.0013363367,0.00032556927,0.647,0.8494999999999999,-0.043,8.977,0.638,-379.462,0.748,-640.495,0.663,-388.439,0.767,-649.471,0.211,-261.032,0.018,0.012,-3.839,-0.507,-6.48,-1.314,-3.603,-0.519,-6.024,-1.333,-2.421,-2.641,-0.249,0.631,0.652,0.76,0.775,0.037,-0.619,0.266,-3.051,4.387,2.011,6.738,-0.445,0.44,4.786,7.349,0.089,0.059,0.584,0.941
2021-01-05,CTD4,4180266,698264,0.0072583165,0.010884164,0.014446797,0.0036073409,0.00240215,0.00058015727,0.442,0.7355,-0.141,22.657,0.502,-185.336,0.638,-324.417,0.6,-207.993,0.715,-347.074,0.201,-139.081,0.082,0.054,-2.678,-0.445,-4.687,-1.17,-2.264,-0.5,-3.778,-1.252,-1.514,-2.009,-0.593,0.432,0.47,0.816,0.831,0.048,-0.748,0.087,-2.997,2.851,0.526,4.281,-0.174,0.661,3.784,5.683,0.165,0.029,0.572,0.933
2021-01-05,CTD5,4179450,700268,0.012657154,0.020475112,0.023587022,0.003084709,0.001974987,0.00047869785,0.5425,0.475,-0.071,6.444,0.738,-275.34,0.824,-457.493,0.769,-281.783,0.845,-463.936,0.219,-182.153,0.02,0.013,-6.494,-0.544,-10.791,-1.411,-5.77,-0.557,-9.499,-1.431,-3.73,-4.296,-0.615,0.68,0.694,0.913,0.917,0.025,-0.694,0.228,-5.305,6.554,2.721,10.236,-0.41,0.512,7.55,11.792,0.067,0.034,0.535,0.958
2021-01-05,CTD6,4176009,695829,0.0049117934,0.0076755374,0.011241305,0.0028664658,0.0019103854,0.0004650831,0.8905,0.977,-0.188,41.326,0.456,-218.578,0.601,-393.171,0.594,-259.904,0.709,-434.497,0.2,-174.593,0.118,0.079,-2.457,-0.418,-4.42,-1.127,-1.995,-0.497,-3.335,-1.245,-1.34,-1.963,-0.746,0.366,0.409,0.874,0.885,0.051,-0.818,0.016,-3.207,2.508,0.096,3.763,-0.036,0.798,3.673,5.511,0.204,0.006,0.557,0.932
2021-01-05,CTD7,4176724,690397,0.005057321,0.008097761,0.010506851,0.0023473925,0.0015500849,0.00037689484,0.3565,0.76,-0.129,28.315,0.551,-302.514,0.679,-521.635,0.635,-330.829,0.743,-549.95,0.205,-219.121,0.066,0.044,-3.178,-0.469,-5.481,-1.224,-2.679,-0.513,-4.453,-1.291,-1.774,-2.302,-0.618,0.477,0.509,0.846,0.858,0.043,-0.744,0.11,-3.329,3.302,0.748,5.001,-0.217,0.637,4.285,6.488,0.142,0.032,0.561,0.938
2021-01-05,CTD8,4174178,693048,0.004776217,0.0076322984,0.009486221,0.002449435,0.0016233163,0.00039754147,0.6005,0.8925000000000001,-0.108,25.606,0.514,-277.235,0.649,-485.001,0.59,-302.841,0.708,-510.607,0.203,-207.765,0.063,0.042,-2.63,-0.45,-4.601,-1.188,-2.311,-0.492,-3.897,-1.251,-1.586,-1.971,-0.455,0.467,0.503,0.76,0.78,0.048,-0.704,0.142,-2.728,2.945,0.829,4.443,-0.266,0.58,3.66,5.523,0.15,0.046,0.589,0.931
2021-01-05,CTD9,4171106,693183,0.010049994,0.017330116,0.03374918,0.013166868,0.009738293,0.0025100417,0.352,1.411,-0.321,28.073,0.137,-18.245,0.28,-44.984,0.439,-46.318,0.552,-73.057,0.15,-26.739,0.37,0.273,-0.616,-0.178,-1.518,-0.592,-0.803,-0.451,-1.266,-0.962,-0.463,-0.902,-0.717,0.096,0.162,0.76,0.787,0.067,-0.839,-0.226,-2.149,1.028,-0.784,1.389,0.595,1.208,2.001,2.706,0.471,-0.172,0.597,0.927
2021-01-05,CTD10,4170388,695646,0.005449316,0.009332095,0.017028531,0.0041785985,0.0029231783,0.00072667614,1.142,2.01,-0.292,48.432,0.381,-132.158,0.523,-234.936,0.606,-180.59,0.707,-283.368,0.177,-102.779,0.202,0.142,-2.25,-0.386,-4.001,-0.982,-1.685,-0.528,-2.644,-1.184,-0.959,-1.75,-1.084,0.258,0.302,1.049,1.044,0.048,-0.881,-0.152,-3.592,2.062,-0.883,2.947,0.395,1.125,3.762,5.378,0.276,-0.068,0.513,0.941
2021-01-05,CTD11,4169609,700351,0.0011723724,0.0018338037,0.0039967927,0.001898893,0.0014455072,0.0004019753,0.4469999999999999,1.553,-0.371,295.114,-0.017,18.692,0.118,-146.484,0.356,-276.422,0.469,-441.598,0.136,-165.176,0.56,0.427,0.075,0.027,-0.585,-0.278,-0.507,-0.4,-0.81,-0.839,-0.303,-0.66,-0.647,-0.012,0.066,0.64,0.683,0.078,-0.855,-0.302,-1.799,0.604,-0.836,0.794,0.866,1.418,1.317,1.729,0.674,-0.313,0.64,0.923
2021-01-05,CTD12,4173438,695414,0.0040828534,0.0065146824,0.010643553,0.0028376037,0.0019456751,0.00048216703,0.4685,1.2855,-0.241,59.546,0.393,-198.911,0.54,-360.461,0.579,-258.456,0.691,-420.007,0.186,-161.55,0.169,0.116,-2.117,-0.387,-3.837,-1.023,-1.684,-0.503,-2.736,-1.192,-1.052,-1.719,-0.863,0.292,0.339,0.923,0.93,0.052,-0.846,-0.074,-3.175,2.113,-0.403,3.082,0.175,0.948,3.452,5.035,0.253,-0.032,0.545,0.934
2021-04-20,CTD1,4187246,695025,0.0077247126,0.012695994,0.012818828,0.0017922082,0.0011430376,0.0002776067,0.5449999999999999,0.8125,-0.005,0.755,0.753,-479.206,0.835,-796.097,0.755,-479.961,0.836,-796.852,0.221,-316.891,0.001,0.001,-6.143,-0.548,-10.205,-1.427,-6.094,-0.549,-10.117,-1.428,-4.023,-4.062,-0.042,0.781,0.791,0.797,0.806,0.025,-0.578,0.353,-4.131,6.995,3.955,10.967,-0.558,0.372,7.063,11.074,0.052,0.05,0.568,0.956
2021-04-20,CTD2,4181518,693105,0.004483542,0.0069663194,0.009213121,0.0020769099,0.0013905123,0.0003466566,0.833,0.562,-0.139,35.007,0.541,-337.937,0.667,-575.612,0.632,-372.944,0.738,-610.619,0.198,-237.675,0.073,0.049,-3.113,-0.47,-5.303,-1.195,-2.598,-0.519,-4.254,-1.268,-1.656,-2.19,-0.648,0.461,0.494,0.854,0.865,0.042,-0.737,0.087,-3.272,3.203,0.574,4.784,-0.171,0.653,4.236,6.328,0.147,0.026,0.559,0.939
2021-04-20,CTD3,4181698,695238,0.0063232756,0.009155286,0.010601306,0.002518324,0.0016983693,0.00042411397,0.7909999999999999,0.4905,-0.073,14.899,0.569,-287.863,0.687,-479.574,0.616,-302.761,0.724,-494.472,0.194,-191.711,0.038,0.025,-3.052,-0.489,-5.084,-1.208,-2.772,-0.514,-4.527,-1.245,-1.755,-2.032,-0.343,0.54,0.568,0.745,0.763,0.042,-0.619,0.189,-2.607,3.475,1.181,5.153,-0.325,0.484,4.024,5.967,0.115,0.052,0.591,0.938
2021-04-20,CTD4,4180266,698264,0.009045518,0.014011636,0.014895937,0.0030122297,0.0020145352,0.0005021314,0.5155000000000001,0.4579999999999999,-0.031,4.237,0.646,-260.611,0.749,-425.023,0.664,-264.848,0.762,-429.26,0.198,-164.412,0.013,0.009,-3.882,-0.525,-6.331,-1.28,-3.711,-0.534,-6.015,-1.293,-2.304,-2.449,-0.176,0.65,0.67,0.742,0.757,0.035,-0.555,0.272,-2.743,4.516,2.01,6.753,-0.432,0.394,4.801,7.179,0.08,0.058,0.589,0.944
2021-04-20,CTD5,4179450,700268,0.021471748,0.033303034,0.036660828,0.0046819076,0.0029275764,0.00072137936,0.2724999999999999,0.535,-0.048,2.75,0.753,-183.561,0.838,-311.552,0.774,-186.311,0.852,-314.302,0.231,-127.991,0.013,0.008,-6.729,-0.537,-11.422,-1.459,-6.205,-0.545,-10.467,-1.472,-4.262,-4.692,-0.441,0.723,0.735,0.883,0.888,0.025,-0.691,0.283,-5.409,7.033,3.545,11.248,-0.498,0.476,7.742,12.382,0.061,0.04,0.543,0.958
