Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2018-03-07,CTD1,4187246,695025,0.128,0.1002,0.0825,0.0407,0.032,0.0229,0.0212,0.0171,0.016,0.0077,0.0008,0.0055,0.0033,0.016278706,0.02892401,0.052058626,0.018391168,0.013887472,0.0036570353,0.0035209623,0.0013502317,0.016085383,0.02901969,0.052137773,0.018379945,0.013773124,0.0035582003,3.917
2018-03-07,CTD2,4181518,693105,0.1211,0.0903,0.07,0.034,0.0285,0.0225,0.021,0.017,0.0152,0.0082,0.0008,0.0052,0.0032,0.012114984,0.022012012,0.03689342,0.011754035,0.008759328,0.0024201635,0.0023536282,0.00093293935,0.011949449,0.022016548,0.036974624,0.011710128,0.008767914,0.0023733121,5.798
2018-03-07,CTD3,4181698,695238,0.1214,0.0909,0.0726,0.0347,0.0294,0.0213,0.0201,0.0169,0.0144,0.0069,0.0006,0.0044,0.0033,0.018097235,0.029177811,0.047115546,0.015668746,0.012700007,0.0035885072,0.0034831031,0.0013580432,0.01781974,0.02901969,0.04745097,0.015613674,0.01231506,0.0035359391,5.2155000000000005
2018-03-07,CTD4,4180266,698264,0.1229,0.0945,0.0789,0.0377,0.0296,0.0224,0.021,0.0165,0.0154,0.0075,0.0008,0.005,0.0037,0.012776515,0.023686288,0.04189517,0.014438445,0.010575815,0.002866251,0.002772683,0.0010854641,0.012599302,0.023773046,0.04197128,0.014388255,0.0106596295,0.0027962655,3.4535
2018-03-07,CTD6,4176009,695829,0.117,0.0851,0.0645,0.0307,0.0249,0.0193,0.0174,0.0137,0.0127,0.0061,0.0006,0.0034,0.0021,0.008583699,0.016452169,0.028637268,0.008207701,0.0058094077,0.0015884071,0.0015558231,0.0006238715,0.008494693,0.01639286,0.028690565,0.008168496,0.0059496793,0.0015881403,5.715
2018-03-07,CTD7,4176724,690397,0.1198,0.089,0.0692,0.0321,0.0254,0.021,0.0186,0.0153,0.0131,0.007,0.0008,0.0034,0.0017,0.007987185,0.01695255,0.030138701,0.006357381,0.00404272,0.0010519146,0.0010238634,0.00039978977,0.0078944005,0.017263584,0.030045938,0.0063609267,0.004248812,0.0010411195,3.012
2018-03-07,CTD8,4174178,693048,0.12,0.0908,0.0716,0.0328,0.0265,0.0215,0.0188,0.0153,0.0136,0.007,0.0007,0.0041,0.0029,0.008612357,0.018643627,0.031381212,0.0072067315,0.004695824,0.0012295856,0.0011956847,0.0004690241,0.008517179,0.018765543,0.03130493,0.0072138817,0.0049298797,0.0012123585,3.4415
2018-03-07,CTD9,4171106,693183,0.1194,0.0941,0.0757,0.0396,0.0299,0.0187,0.0176,0.0134,0.0116,0.0065,0.0009,0.0034,0.0018,0.018569399,0.032179218,0.061010253,0.023515716,0.017971378,0.0048452695,0.004633225,0.0017637582,0.018394422,0.032351777,0.060986076,0.023366038,0.018044412,0.0047345227,0.509
2018-03-07,CTD10,4170388,695646,0.1165,0.0846,0.0643,0.0301,0.0241,0.0191,0.0168,0.0133,0.0114,0.006,0.0007,0.0025,0.0015,0.0052192365,0.012073292,0.02333138,0.007013668,0.0048839045,0.0013416561,0.0013158416,0.0005288475,0.0051763644,0.012217486,0.023392882,0.0069916304,0.00503363,0.0013356245,4.3055
2018-03-07,CTD11,4169609,700351,0.1168,0.0873,0.0684,0.0304,0.0247,0.0184,0.0158,0.0127,0.0116,0.0057,0.0006,0.0029,0.0018,0.0059623304,0.014089144,0.027999988,0.008354223,0.0058842693,0.0016009208,0.0015674579,0.000625843,0.0058912556,0.014293108,0.028039005,0.008320821,0.00602691,0.0015950263,3.2475
