Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2018-07-10,CTD11,4169609,700351,0.0056060744,0.009877806,0.018459985,0.006591171,0.0044655753,0.001262906,0.0012469998,0.00050279516,1.352
2018-07-10,CTD12,4173438,695414,0.00658079,0.012419692,0.023195142,0.0055829673,0.0036559412,0.0010172178,0.0010027726,0.00040558615,1.443
2018-08-29,CTD1,4187246,695025,0.004461082,0.007751146,0.015435139,0.0055277813,0.0037673053,0.0010721082,0.0010574099,0.00042699056,9.37
2018-08-29,CTD2,4181518,693105,0.0059286845,0.009958093,0.015468677,0.00348667,0.0021818252,0.0005983673,0.00058193004,0.00023451826,0.7205
2018-08-29,CTD3,4181698,695238,0.0063770846,0.010464477,0.014563175,0.0032743486,0.0020391652,0.0005570846,0.0005399067,0.0002173287,0.6950000000000001
2018-08-29,CTD4,4180266,698264,0.0043333536,0.006978227,0.011380394,0.0036769626,0.002398468,0.00066454744,0.0006446698,0.00025853765,0.783
2018-08-29,CTD5,4179450,700268,0.008513709,0.014906512,0.023365075,0.0042057466,0.0026141803,0.0007071129,0.0006884781,0.0002768917,0.8525
2018-08-29,CTD6,4176009,695829,0.006209609,0.01017198,0.016756274,0.004749274,0.0030737661,0.00084479817,0.0008238967,0.0003303857,1.219
2018-08-29,CTD7,4176724,690397,0.005331474,0.0092811715,0.01564219,0.004028615,0.0025772483,0.0007076873,0.00068990357,0.0002777186,0.8105
2018-08-29,CTD8,4174178,693048,0.0066554234,0.011289389,0.02015318,0.0061426605,0.0040486217,0.0011198675,0.0010972085,0.00043993638,1.908
2018-08-29,CTD9,4171106,693183,0.012211316,0.020552726,0.03979549,0.017170519,0.012337929,0.0035309233,0.0034727762,0.0013545043,1.86
2018-08-29,CTD10,4170388,695646,0.005476386,0.008888143,0.014888841,0.0046678996,0.0030486162,0.0008393263,0.0008184628,0.0003277282,0.7695000000000001
2018-08-29,CTD11,4169609,700351,0.0060946476,0.009803978,0.017711436,0.0063979123,0.004333488,0.0012166571,0.0011898474,0.00047523086,0.86
2018-08-29,CTD12,4173438,695414,0.007230526,0.012444967,0.021936066,0.006461026,0.004242243,0.0011626193,0.001138434,0.00045515836,2.873
2018-10-03,CTD1,4187246,695025,0.0053068665,0.008901627,0.014075844,0.0035440477,0.002226334,0.0006032273,0.0005852993,0.00023451826,0.7915
2018-10-03,CTD2,4181518,693105,0.0067062923,0.010190238,0.01115906,0.0021136457,0.001278681,0.0003437937,0.00032949424,0.00013123092,0.6579999999999999
2018-10-03,CTD3,4181698,695238,0.008448231,0.012416085,0.011355194,0.001869506,0.0010980475,0.00029024575,0.00027596665,0.00010896395,0.447
2018-10-03,CTD4,4180266,698264,0.0075744446,0.0106561445,0.011768613,0.0036300088,0.0022965542,0.0006415178,0.00061475893,0.0002453428,0.2915
2018-10-03,CTD5,4179450,700268,0.012245323,0.019846357,0.024384571,0.0034890925,0.0020783658,0.000553725,0.0005308814,0.00021194947,0.589
2018-10-03,CTD6,4176009,695829,0.008617853,0.013885888,0.01912559,0.0040188376,0.0024871798,0.0006683315,0.0006444034,0.00025700047,1.4565
2018-10-03,CTD7,4176724,690397,0.0064970083,0.010029945,0.010790258,0.0019298922,0.0011659821,0.00031290742,0.0002999922,0.00011950776,0.618
2018-10-03,CTD8,4174178,693048,0.01204574,0.020861428,0.036665376,0.009803525,0.0063764844,0.0017036541,0.0016576278,0.0006522696,1.921
2018-10-03,CTD9,4171106,693183,0.014240369,0.022756403,0.043695904,0.01698891,0.011933661,0.0032993918,0.0032180524,0.0012450757,4.133
