Date,Buoy,Chl
2017-12-26,CTD7,3.349
2017-12-26,CTD8,4.236
2017-12-26,CTD9,
2018-01-02,CTD1,2.433
2018-01-02,CTD10,3.741
2018-01-02,CTD11,4.695
2018-01-02,CTD12,3.47
2018-01-02,CTD2,2.99
2018-01-02,CTD3,2.98
2018-01-02,CTD4,3.179
2018-01-02,CTD5,0.45
2018-01-02,CTD6,3.369
2018-01-02,CTD7,3.857
2018-01-02,CTD8,3.893
2018-01-02,CTD9,
2018-01-09,CTD1,16.714
2018-01-09,CTD10,2.939
2018-01-09,CTD11,2.931
2018-01-09,CTD12,2.835
2018-01-09,CTD2,2.55
2018-01-09,CTD3,2.488
2018-01-09,CTD4,2.411
2018-01-09,CTD5,0.72
2018-01-09,CTD6,2.657
2018-01-09,CTD7,2.79
2018-01-09,CTD8,2.65
2018-01-09,CTD9,
2018-01-17,CTD1,1.987
2018-01-17,CTD10,2.671
2018-01-17,CTD11,3.462
2018-01-17,CTD12,2.413
2018-01-17,CTD2,2.094
2018-01-17,CTD3,2.206
2018-01-17,CTD4,3.136
2018-01-17,CTD5,0.16
2018-01-17,CTD6,2.344
2018-01-17,CTD7,2.38
2018-01-17,CTD8,3.025
2018-01-17,CTD9,
2018-01-24,CTD1,1.623
2018-01-24,CTD10,2.625
2018-01-24,CTD11,15.754
2018-01-24,CTD12,2.383
2018-01-24,CTD2,2.334
2018-01-24,CTD3,2.162
2018-01-24,CTD4,1.724
2018-01-24,CTD5,0.51
2018-01-24,CTD6,2.375
2018-01-24,CTD7,1.92
2018-01-24,CTD8,2.095
2018-01-24,CTD9,
2018-01-31,CTD1,11.596
2018-01-31,CTD10,13.47
2018-01-31,CTD11,9.744
2018-01-31,CTD12,5.116
2018-01-31,CTD2,2.11
2018-01-31,CTD3,2.227
2018-01-31,CTD4,2.278
2018-01-31,CTD5,1.2
2018-01-31,CTD6,3.056
2018-01-31,CTD7,4.419
2018-01-31,CTD8,6.457
2018-01-31,CTD9,
2018-02-12,CTD1,1.725
2018-02-12,CTD10,2.934
2018-02-12,CTD11,6.802
2018-02-12,CTD12,3.128
2018-02-12,CTD2,2.444
2018-02-12,CTD3,2.26
2018-02-12,CTD4,1.963
2018-02-12,CTD5,0.61
2018-02-12,CTD6,3.229
2018-02-12,CTD7,4.562
2018-02-12,CTD8,4.004
2018-02-12,CTD9,
2018-02-20,CTD1,3.302
2018-02-20,CTD10,3.287
2018-02-20,CTD11,2.823
2018-02-20,CTD12,2.89
2018-02-20,CTD2,2.042
2018-02-20,CTD3,2.098
2018-02-20,CTD4,2.052
2018-02-20,CTD5,0.63
2018-02-20,CTD6,2.426
2018-02-20,CTD7,2.509
2018-02-20,CTD8,2.654
2018-02-20,CTD9,
2018-02-27,CTD1,4.361
2018-02-27,CTD10,3.411
2018-02-27,CTD11,4.012
2018-02-27,CTD12,2.455
2018-02-27,CTD2,1.933
