Date,Buoy,Chl
2017-12-26,CTD7,3.487
2017-12-26,CTD8,4.286
2017-12-26,CTD9,
2018-01-02,CTD1,2.433
2018-01-02,CTD10,3.65
2018-01-02,CTD11,4.374
2018-01-02,CTD12,3.451
2018-01-02,CTD2,2.986
2018-01-02,CTD3,3.003
2018-01-02,CTD4,2.936
2018-01-02,CTD5,0.45
2018-01-02,CTD6,3.343
2018-01-02,CTD7,3.901
2018-01-02,CTD8,3.868
2018-01-02,CTD9,
2018-01-09,CTD1,16.714
2018-01-09,CTD10,2.957
2018-01-09,CTD11,2.949
2018-01-09,CTD12,2.89
2018-01-09,CTD2,2.794
2018-01-09,CTD3,2.815
2018-01-09,CTD4,2.38
2018-01-09,CTD5,0.72
2018-01-09,CTD6,2.637
2018-01-09,CTD7,2.635
2018-01-09,CTD8,2.82
2018-01-09,CTD9,
2018-01-17,CTD1,1.987
2018-01-17,CTD10,2.722
2018-01-17,CTD11,4.12
2018-01-17,CTD12,2.335
2018-01-17,CTD2,2.131
2018-01-17,CTD3,2.205
2018-01-17,CTD4,3.273
2018-01-17,CTD5,0.16
2018-01-17,CTD6,2.344
2018-01-17,CTD7,2.425
2018-01-17,CTD8,2.922
2018-01-17,CTD9,
2018-01-24,CTD1,1.623
2018-01-24,CTD10,2.41
2018-01-24,CTD11,3.845
2018-01-24,CTD12,2.404
2018-01-24,CTD2,2.296
2018-01-24,CTD3,2.255
2018-01-24,CTD4,1.868
2018-01-24,CTD5,0.51
2018-01-24,CTD6,2.329
2018-01-24,CTD7,1.951
2018-01-24,CTD8,2.612
2018-01-24,CTD9,
2018-01-31,CTD1,11.596
2018-01-31,CTD10,15.156
2018-01-31,CTD11,3.492
2018-01-31,CTD12,5.682
2018-01-31,CTD2,2.203
2018-01-31,CTD3,2.277
2018-01-31,CTD4,2.379
2018-01-31,CTD5,1.2
2018-01-31,CTD6,3.292
2018-01-31,CTD7,3.765
2018-01-31,CTD8,6.627
2018-01-31,CTD9,
2018-02-12,CTD1,1.725
2018-02-12,CTD10,3.027
2018-02-12,CTD11,6.678
2018-02-12,CTD12,3.209
2018-02-12,CTD2,2.464
2018-02-12,CTD3,2.259
2018-02-12,CTD4,2.012
2018-02-12,CTD5,0.61
2018-02-12,CTD6,3.228
2018-02-12,CTD7,4.828
2018-02-12,CTD8,4.26
2018-02-12,CTD9,
2018-02-20,CTD1,3.302
2018-02-20,CTD10,3.169
2018-02-20,CTD11,2.943
2018-02-20,CTD12,2.807
2018-02-20,CTD2,2.448
2018-02-20,CTD3,2.21
2018-02-20,CTD4,1.884
2018-02-20,CTD5,0.63
2018-02-20,CTD6,2.569
2018-02-20,CTD7,2.389
2018-02-20,CTD8,2.669
2018-02-20,CTD9,
2018-02-27,CTD1,4.361
2018-02-27,CTD10,3.36
2018-02-27,CTD11,3.337
2018-02-27,CTD12,2.43
2018-02-27,CTD2,2.061
2018-02-27,CTD3,2.023
2018-02-27,CTD4,2.319
2018-02-27,CTD5,0.78
2018-02-27,CTD6,2.143
2018-02-27,CTD7,2.07
2018-02-27,CTD8,2.536
2018-02-27,CTD9,
2018-03-07,CTD1,5.418
2018-03-07,CTD10,2.946
2018-03-07,CTD11,3.183
2018-03-07,CTD12,2.729
2018-03-07,CTD2,3.159
2018-03-07,CTD3,3.922
2018-03-07,CTD4,3.16
2018-03-07,CTD5,0.63
2018-03-07,CTD6,3.067
2018-03-07,CTD7,3.109
2018-03-07,CTD8,3.145
2018-03-07,CTD9,
2018-03-08,CTD5,0.4
2018-03-13,CTD1,4.972
2018-03-13,CTD10,2.967
2018-03-13,CTD11,2.899
2018-03-13,CTD12,2.577
2018-03-13,CTD2,2.436
2018-03-13,CTD3,2.886
2018-03-13,CTD4,2.554
2018-03-13,CTD5,0.51
2018-03-13,CTD6,2.465
2018-03-13,CTD7,2.383
2018-03-13,CTD8,3.092
2018-03-13,CTD9,
2018-03-26,CTD1,50.48
2018-03-26,CTD10,4.977
2018-03-26,CTD11,11.525
2018-03-26,CTD12,5.502
2018-03-26,CTD2,2.851
2018-03-26,CTD3,4.014
2018-03-26,CTD4,2.991
2018-03-26,CTD5,0.11
2018-03-26,CTD6,4.264
2018-03-26,CTD7,1.505
2018-03-26,CTD8,2.077
2018-03-26,CTD9,
2018-04-05,CTD1,16.804
2018-04-05,CTD10,2.287
2018-04-05,CTD11,2.44
2018-04-05,CTD12,1.877
2018-04-05,CTD2,1.707
2018-04-05,CTD3,1.563
2018-04-05,CTD4,1.25
2018-04-05,CTD5,1.03
2018-04-05,CTD6,1.242
2018-04-05,CTD7,1.788
2018-04-05,CTD8,1.423
2018-04-05,CTD9,
2018-04-17,CTD1,2.592
2018-04-17,CTD10,1.575
2018-04-17,CTD11,2.263
2018-04-17,CTD12,1.89
2018-04-17,CTD2,1.996
2018-04-17,CTD3,1.758
2018-04-17,CTD4,2.097
2018-04-17,CTD5,0.42
2018-04-17,CTD6,1.732
2018-04-17,CTD7,1.294
2018-04-17,CTD8,1.196
2018-04-17,CTD9,
2018-04-27,CTD1,0.719
2018-04-27,CTD10,6.72
2018-04-27,CTD11,3.388
2018-04-27,CTD12,2.658
2018-04-27,CTD2,1.2
2018-04-27,CTD3,1.116
2018-04-27,CTD4,1.502
2018-04-27,CTD5,0.56
2018-04-27,CTD6,2.287
2018-04-27,CTD7,2.956
2018-04-27,CTD8,4.623
2018-04-27,CTD9,
2018-05-02,CTD1,2.163
2018-05-02,CTD10,3.929
2018-05-02,CTD11,9.991
2018-05-02,CTD12,1.954
2018-05-02,CTD2,1.29
