Date,Buoy,Chl
2017-11-15,CTD4,4.396
2017-11-15,CTD5,1.64
2017-11-15,CTD6,14.789
2017-11-15,CTD7,2.147
2017-11-15,CTD8,6.618
2017-11-15,CTD9,10.251
2017-11-22,CTD1,1.782
2017-11-22,CTD10,3.966
2017-11-22,CTD11,4.283
2017-11-22,CTD12,4.265
2017-11-22,CTD2,2.132
2017-11-22,CTD3,2.116
2017-11-22,CTD4,1.873
2017-11-22,CTD5,0.67
2017-11-22,CTD6,4.08
2017-11-22,CTD7,2.376
2017-11-22,CTD8,2.88
2017-11-22,CTD9,1.301
2017-11-28,CTD1,2.137
2017-11-28,CTD10,2.962
2017-11-28,CTD11,3.667
2017-11-28,CTD12,3.992
2017-11-28,CTD2,9.191
2017-11-28,CTD3,11.253
2017-11-28,CTD4,14.125
2017-11-28,CTD5,0.63
2017-11-28,CTD6,7.112
2017-11-28,CTD7,4.867
2017-11-28,CTD8,4.128
2017-11-28,CTD9,0.094
2017-12-05,CTD1,3.683
2017-12-05,CTD10,7.905
2017-12-05,CTD11,10.808
2017-12-05,CTD12,0.857
2017-12-05,CTD2,4.651
2017-12-05,CTD3,6.4
2017-12-05,CTD4,9.212
2017-12-05,CTD5,0.38
2017-12-05,CTD6,3.598
2017-12-05,CTD7,3.085
2017-12-05,CTD8,1.098
2017-12-05,CTD9,0.482
2017-12-13,CTD1,3.172
2017-12-13,CTD10,9.418
2017-12-13,CTD11,7.697
2017-12-13,CTD12,5.662
2017-12-13,CTD2,5.428
2017-12-13,CTD3,5.954
2017-12-13,CTD4,1.157
2017-12-13,CTD5,1.0
2017-12-13,CTD6,4.29
2017-12-13,CTD7,6.447
2017-12-13,CTD8,1.619
2017-12-13,CTD9,4.347
2017-12-18,CTD1,8.25
2017-12-18,CTD10,5.537
2017-12-18,CTD11,11.189
2017-12-18,CTD12,2.131
2017-12-18,CTD2,8.293
2017-12-18,CTD3,5.619
2017-12-18,CTD4,2.528
2017-12-18,CTD5,0.63
2017-12-18,CTD6,3.259
2017-12-18,CTD7,5.015
2017-12-18,CTD8,3.416
2017-12-18,CTD9,1.348
2017-12-26,CTD1,18.637
2017-12-26,CTD10,9.98
2017-12-26,CTD11,7.388
2017-12-26,CTD12,7.866
2017-12-26,CTD2,5.085
2017-12-26,CTD3,4.57
2017-12-26,CTD4,1.316
2017-12-26,CTD5,0.31
2017-12-26,CTD6,3.345
2017-12-26,CTD7,1.924
2017-12-26,CTD8,9.833
2017-12-26,CTD9,12.416
2018-01-02,CTD1,1.53
2018-01-02,CTD10,3.425
2018-01-02,CTD11,2.2
2018-01-02,CTD12,4.37
2018-01-02,CTD2,3.426
2018-01-02,CTD3,2.315
2018-01-02,CTD4,0.525
2018-01-02,CTD5,0.45
2018-01-02,CTD6,4.904
2018-01-02,CTD7,20.54
2018-01-02,CTD8,10.705
2018-01-02,CTD9,10.954
2018-01-09,CTD1,3.077
2018-01-09,CTD10,3.347
2018-01-09,CTD11,1.666
2018-01-09,CTD12,2.283
2018-01-09,CTD2,3.373
2018-01-09,CTD3,10.032
2018-01-09,CTD4,7.789
2018-01-09,CTD5,0.72
2018-01-09,CTD6,3.947
2018-01-09,CTD7,1.782
2018-01-09,CTD8,2.012
2018-01-09,CTD9,0.861
2018-01-17,CTD1,10.419
2018-01-17,CTD10,1.321
2018-01-17,CTD11,6.223
2018-01-17,CTD12,0.468
2018-01-17,CTD2,6.88
2018-01-17,CTD3,9.542
2018-01-17,CTD4,13.213
2018-01-17,CTD5,0.16
2018-01-17,CTD6,4.692
2018-01-17,CTD7,2.398
2018-01-17,CTD8,2.838
2018-01-17,CTD9,1.873
2018-01-24,CTD1,1.118
2018-01-24,CTD10,12.875
2018-01-24,CTD11,12.959
2018-01-24,CTD12,6.501
2018-01-24,CTD2,0.634
2018-01-24,CTD3,1.551
2018-01-24,CTD4,1.079
2018-01-24,CTD5,0.51
2018-01-24,CTD6,3.309
2018-01-24,CTD7,1.015
2018-01-24,CTD8,1.199
2018-01-24,CTD9,3.445
2018-01-31,CTD1,2.353
2018-01-31,CTD10,7.401
2018-01-31,CTD11,2.232
2018-01-31,CTD12,1.524
2018-01-31,CTD2,1.225
2018-01-31,CTD3,4.866
2018-01-31,CTD4,4.082
2018-01-31,CTD5,1.2
2018-01-31,CTD6,2.986
2018-01-31,CTD7,1.583
2018-01-31,CTD8,3.048
2018-01-31,CTD9,0.234
2018-02-12,CTD1,21.31
2018-02-12,CTD10,1.459
2018-02-12,CTD11,4.557
2018-02-12,CTD12,1.83
2018-02-12,CTD2,6.663
2018-02-12,CTD3,5.605
2018-02-12,CTD4,1.582
2018-02-12,CTD5,0.61
2018-02-12,CTD6,2.153
2018-02-12,CTD7,3.421
2018-02-12,CTD8,2.632
2018-02-12,CTD9,0.0
2018-02-20,CTD1,5.2
2018-02-20,CTD10,4.143
2018-02-20,CTD11,1.414
2018-02-20,CTD12,3.83
2018-02-20,CTD2,11.829
2018-02-20,CTD3,14.402
2018-02-20,CTD4,2.247
2018-02-20,CTD5,0.63
2018-02-20,CTD6,4.566
2018-02-20,CTD7,2.379
2018-02-20,CTD8,12.888
2018-02-20,CTD9,18.298
2018-02-27,CTD1,1.778
2018-02-27,CTD10,1.734
2018-02-27,CTD11,2.148
2018-02-27,CTD12,1.584
2018-02-27,CTD2,1.863
2018-02-27,CTD3,1.764
2018-02-27,CTD4,1.616
2018-02-27,CTD5,0.78
2018-02-27,CTD6,2.089
2018-02-27,CTD7,2.72
2018-02-27,CTD8,7.899
2018-02-27,CTD9,4.691
2018-03-07,CTD1,4.793
2018-03-07,CTD10,0.07
