Date,Buoy,Chl,Turbidez
2017-08-30,CTD5,1.895,1.96
2017-08-30,CTD6,5.555,6.423
2017-08-30,CTD7,5.2125,7.9285000000000005
2017-08-30,CTD8,5.449,6.047499999999999
2017-08-30,CTD9,,
2017-09-06,CTD1,5.221,5.775
2017-09-06,CTD10,6.2355,5.3785
2017-09-06,CTD11,6.484500000000001,5.57
2017-09-06,CTD12,7.2755,6.468
2017-09-06,CTD2,7.0085,5.3325
2017-09-06,CTD3,7.1295,4.853
2017-09-06,CTD4,6.4965,4.275
2017-09-06,CTD5,3.1925000000000003,2.1350000000000002
2017-09-06,CTD6,6.8135,4.8795
2017-09-06,CTD7,7.2275,7.8895
2017-09-06,CTD8,6.925000000000001,7.7844999999999995
2017-09-06,CTD9,,
2017-09-11,CTD1,2.7095000000000002,6.440999999999999
2017-09-11,CTD10,5.743,7.403
2017-09-11,CTD11,5.7219999999999995,5.236000000000001
2017-09-11,CTD12,6.579,5.265
2017-09-11,CTD2,5.6365,3.5205
2017-09-11,CTD3,5.3085,2.558
2017-09-11,CTD4,4.7219999999999995,2.3795
2017-09-11,CTD5,1.6925,1.9575
2017-09-11,CTD6,6.417,4.271
2017-09-11,CTD7,5.3995,3.3005
2017-09-11,CTD8,6.3645,4.556
2017-09-11,CTD9,,
2017-09-20,CTD1,4.04,1.76
2017-09-20,CTD10,6.83,1.57
2017-09-20,CTD11,9.015,4.21
2017-09-20,CTD12,10.225,2.615
2017-09-20,CTD2,7.13,1.34
2017-09-20,CTD3,6.665,1.605
2017-09-20,CTD4,8.715,1.345
2017-09-20,CTD5,2.875,0.69
2017-09-20,CTD6,9.865,1.54
2017-09-20,CTD7,6.72,11.635
2017-09-20,CTD8,8.705,3.195
2017-09-20,CTD9,,
2017-09-27,CTD1,4.62,4.531
2017-09-27,CTD10,6.4239999999999995,5.336
2017-09-27,CTD11,6.395,6.6295
2017-09-27,CTD12,6.207,5.0535
2017-09-27,CTD2,6.157,5.1165
2017-09-27,CTD3,6.193,3.9050000000000002
2017-09-27,CTD4,4.37,3.0845000000000002
2017-09-27,CTD5,0.6725,1.7575
2017-09-27,CTD6,5.8055,4.229
2017-09-27,CTD7,4.449,24.049500000000002
2017-09-27,CTD8,5.705,6.959
2017-09-27,CTD9,,
2017-10-04,CTD1,4.4510000000000005,4.057499999999999
2017-10-04,CTD10,3.7475000000000005,5.0995
2017-10-04,CTD11,4.853,8.173
2017-10-04,CTD12,5.2059999999999995,5.9355
2017-10-04,CTD2,5.4725,4.3655
2017-10-04,CTD3,5.8149999999999995,4.3065
2017-10-04,CTD4,5.27,4.657500000000001
2017-10-04,CTD5,1.695,1.77
2017-10-04,CTD6,6.019500000000001,5.415
2017-10-04,CTD7,5.5365,6.313000000000001
2017-10-04,CTD8,5.33,5.285
2017-10-04,CTD9,,
2017-10-11,CTD1,3.957,3.4295
2017-10-11,CTD10,4.8934999999999995,4.1899999999999995
2017-10-11,CTD11,5.292,4.512499999999999
2017-10-11,CTD12,5.161,4.181
2017-10-11,CTD2,5.1240000000000006,3.6775
2017-10-11,CTD3,4.8845,3.6535
2017-10-11,CTD4,4.596,3.3685
