Date,Buoy,Chl,Turbidez
2017-07-19,CTD6,1.8865,0.9914999999999999
2017-07-19,CTD7,2.4395,4.1705000000000005
2017-07-19,CTD8,1.612,1.9145
2017-07-19,CTD9,0.5695,6.234
2017-07-26,CTD1,0.521,6.082
2017-07-26,CTD10,1.025,0.742
2017-07-26,CTD11,2.6319999999999997,1.709
2017-07-26,CTD12,2.133,1.287
2017-07-26,CTD2,1.996,1.513
2017-07-26,CTD3,1.33,0.829
2017-07-26,CTD4,1.6644999999999999,1.0975
2017-07-26,CTD5,0.54,0.445
2017-07-26,CTD6,2.5995,1.374
2017-07-26,CTD7,4.420999999999999,4.0265
2017-07-26,CTD8,1.441,1.2389999999999999
2017-07-26,CTD9,0.423,1.314
2017-08-08,CTD1,1.02,1.53
2017-08-08,CTD10,4.718,3.002
2017-08-08,CTD11,6.763,3.977
2017-08-08,CTD12,4.488,2.494
2017-08-08,CTD2,2.854,2.052
2017-08-08,CTD3,3.258,1.592
2017-08-08,CTD4,4.382,2.155
2017-08-08,CTD5,1.209,0.653
2017-08-08,CTD6,4.884,2.438
2017-08-08,CTD7,2.15,2.928
2017-08-08,CTD8,4.51,3.343
2017-08-08,CTD9,4.45,3.03
2017-08-16,CTD1,4.415,3.465
2017-08-16,CTD10,4.805,4.53
2017-08-16,CTD11,5.76,3.867
2017-08-16,CTD12,5.802,4.12
2017-08-16,CTD2,5.802,4.12
2017-08-16,CTD3,5.994,3.394
2017-08-16,CTD4,4.18,3.438
2017-08-16,CTD5,1.373,1.991
2017-08-16,CTD6,5.17,4.18
2017-08-16,CTD7,4.242,9.417
2017-08-16,CTD8,4.598,4.828
2017-08-16,CTD9,2.23,12.13
2017-08-23,CTD1,5.215,4.235
2017-08-23,CTD10,8.023,4.232
2017-08-23,CTD11,10.177,4.577
2017-08-23,CTD12,7.738,4.446
2017-08-23,CTD2,6.302,4.212
2017-08-23,CTD3,6.322,3.476
2017-08-23,CTD4,6.595,3.008
2017-08-23,CTD5,1.552,1.167
2017-08-23,CTD6,7.738,4.446
2017-08-23,CTD7,7.27,6.52
2017-08-23,CTD8,6.865,4.797
2017-08-23,CTD9,2.62,10.5
2017-08-30,CTD1,4.1445,52.142500000000005
2017-08-30,CTD10,5.9195,6.3945
2017-08-30,CTD11,5.631,6.6845
2017-08-30,CTD12,5.725,6.6095
2017-08-30,CTD2,5.006,6.7435
2017-08-30,CTD3,5.053,7.343999999999999
2017-08-30,CTD4,4.98,5.2684999999999995
2017-08-30,CTD5,1.589,1.6785
2017-08-30,CTD6,5.227,6.303
2017-08-30,CTD7,4.9795,7.694
2017-08-30,CTD8,5.1355,6.0425
2017-08-30,CTD9,2.895,10.536000000000001
2017-09-06,CTD1,4.464,5.6884999999999994
2017-09-06,CTD10,6.3325,5.5715
2017-09-06,CTD11,6.3695,5.41
2017-09-06,CTD12,6.807,7.5015
2017-09-06,CTD2,6.5935,6.836
2017-09-06,CTD3,5.9905,5.8315
2017-09-06,CTD4,5.92,5.1565
2017-09-06,CTD5,2.4680000000000004,1.698
2017-09-06,CTD6,6.375,6.198
2017-09-06,CTD7,5.547000000000001,7.9925
2017-09-06,CTD8,6.0115,9.240499999999999
2017-09-06,CTD9,0.199,9.857
2017-09-11,CTD1,2.06,5.5805
2017-09-11,CTD10,5.0745000000000005,6.3535
2017-09-11,CTD11,5.0745000000000005,5.127
2017-09-11,CTD12,6.048,5.5885
2017-09-11,CTD2,4.7075,3.436
2017-09-11,CTD3,4.4035,2.6029999999999998
2017-09-11,CTD4,3.8965,2.3575
