Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Band_17,Band_18,Band_19,Band_20,Band_21,Band_22,Band_23,Band_24,Band_25,Band_26,Band_27,Band_28,Band_29,Band_30,Band_31,Band_32,Band_33
2022-08-03,CTD4,4180266,698264,0.1241,0.0912,0.0652,0.0387,0.0318,0.0285,0.0278,0.0228,0.0226,0.007,0.0006,0.0111,0.0074,0.006305351,0.009585428,0.013030737,0.0038214966,0.0024630832,0.0006834114,0.0006627748,0.00026613628,0.006344547,0.0095941415,0.012958653,0.0037952722,0.0026369723,0.00066697894,0.081956774,0.26354957,0.28890398,1.5208981,0.19544418,0.0
2022-08-03,CTD5,4179450,700268,0.1276,0.0985,0.0735,0.0369,0.0297,0.0265,0.0256,0.0209,0.0201,0.0065,0.0007,0.0091,0.0061,0.0145051675,0.022474207,0.026258618,0.0047459933,0.002886724,0.0007747752,0.0007475648,0.00029869858,0.014549555,0.022548718,0.026334025,0.0047244625,0.0030810472,0.0007664198,0.08223889,0.10368749,0.16031921,1.4382291,0.26999378,0.0
2022-08-03,CTD6,4176009,695829,0.1219,0.0908,0.0657,0.0382,0.0313,0.0272,0.0262,0.0219,0.0211,0.0065,0.0006,0.0097,0.0064,0.0069217603,0.010751521,0.016128376,0.004962111,0.00322293,0.00089384505,0.00087082485,0.00034810518,0.006941567,0.010763085,0.016095696,0.004942813,0.003458177,0.0008742707,0.12183586,0.27657923,0.32735986,1.8257864,0.30184224,0.0
2022-08-03,CTD7,4176724,690397,0.1337,0.112,0.0967,0.0521,0.0412,0.0352,0.0349,0.0296,0.0288,0.0074,0.0007,0.0156,0.011,0.016030822,0.028532228,0.05025319,0.010911427,0.0069076377,0.0018014887,0.0017565982,0.0006893401,0.0160894,0.028788378,0.049608104,0.01086192,0.0073120813,0.0017480586,0.2439039,0.10330374,0.40494117,3.8342175,0.49828961,0.0
2022-08-03,CTD8,4174178,693048,0.1296,0.1024,0.0826,0.0501,0.0412,0.0351,0.0344,0.0297,0.0291,0.0075,0.0006,0.0165,0.0122,0.010651892,0.018002853,0.03342699,0.011356423,0.007664769,0.002113552,0.0020713073,0.00081621384,0.010596389,0.018143112,0.03332299,0.011263914,0.008108026,0.002041005,0.32251918,0.30133653,0.4329948,3.111144,1.1720426,0.0
2022-08-03,CTD9,4171106,693183,0.1281,0.1003,0.0817,0.0539,0.0501,0.0396,0.0395,0.0343,0.0335,0.0084,0.0007,0.0213,0.0153,0.008415657,0.013689407,0.026884707,0.013181065,0.0097495355,0.002904588,0.0028920844,0.0011523983,0.008385474,0.013766466,0.026946526,0.01290326,0.010190837,0.0028270413,0.38718495,0.5466399,0.4397587,2.3696172,2.836995,0.0
2022-08-03,CTD10,4170388,695646,0.128,0.0992,0.076,0.0491,0.0421,0.0382,0.0378,0.0328,0.033,0.0084,0.0006,0.021,0.0155,0.0061039953,0.010120402,0.017512402,0.0055887057,0.003694081,0.001035485,0.001016067,0.00040867864,0.006115953,0.010131526,0.017515514,0.005569232,0.003958195,0.0010141111,0.20817167,0.26767462,0.4297422,1.8731902,0.4209289,0.0
2022-08-03,CTD11,4169609,700351,0.1264,0.0936,0.0687,0.0429,0.0376,0.0343,0.0336,0.0268,0.0295,0.0081,0.0008,0.0171,0.0129,0.0056354846,0.008677562,0.011624324,0.0032754848,0.0020892618,0.0005753646,0.0005566013,0.00022313219,0.005660186,0.008674958,0.011550321,0.0032520911,0.0022358138,0.00056123524,0.09313277,0.2542775,0.32334352,1.369632,0.16599533,0.0
2022-08-03,CTD12,4173438,695414,0.1298,0.103,0.0813,0.0472,0.0379,0.031,0.0309,0.0258,0.0247,0.007,0.0006,0.0126,0.0097,0.012806426,0.021314064,0.037926435,0.011976859,0.007992252,0.0021915215,0.0021407066,0.0008428383,0.012746005,0.021525826,0.03775184,0.011885096,0.008435559,0.0021043576,0.3107512,0.28713304,0.3769642,3.433432,1.2153475,0.0
2022-09-07,CTD1,4187246,695025,0.121,0.0896,0.0685,0.0426,0.0389,0.034,0.0334,0.0292,0.0296,0.0078,0.0007,0.019,0.0145,0.00395369,0.006603725,0.012539702,0.00503274,0.003438667,0.0009677954,0.0009512572,0.0003860237,0.0039474643,0.0065872637,0.012568234,0.004996275,0.0036562297,0.0009470235,0.33417308,0.35614592,0.5723497,1.8214488,0.40850687,0.0
