Date,Buoy,Chl,Turbidez
2017-08-08,CTD5,0.87,0.35350000000000004
2017-08-08,CTD6,4.913,2.437
2017-08-08,CTD7,2.16,2.813
2017-08-08,CTD8,4.45,3.28
2017-08-08,CTD9,4.45,3.03
2017-08-16,CTD1,4.3,3.42
2017-08-16,CTD10,4.517,4.503
2017-08-16,CTD11,6.04,3.91
2017-08-16,CTD12,5.793,4.16
2017-08-16,CTD2,5.793,4.16
2017-08-16,CTD3,5.28,3.29
2017-08-16,CTD4,4.133,3.23
2017-08-16,CTD5,0.6315,1.4485000000000001
2017-08-16,CTD6,5.39,3.88
2017-08-16,CTD7,4.567,9.117
2017-08-16,CTD8,4.643,4.347
2017-08-16,CTD9,2.23,12.13
2017-08-23,CTD1,5.143,4.117
2017-08-23,CTD10,8.673,4.243
2017-08-23,CTD11,10.733,4.53
2017-08-23,CTD12,8.107,4.39
2017-08-23,CTD2,6.02,4.273
2017-08-23,CTD3,5.56,3.377
2017-08-23,CTD4,5.29,2.73
2017-08-23,CTD5,0.6415,0.61
2017-08-23,CTD6,8.107,4.39
2017-08-23,CTD7,8.377,5.487
2017-08-23,CTD8,7.26,4.743
2017-08-23,CTD9,2.62,10.5
2017-08-30,CTD1,4.1815,11.8475
2017-08-30,CTD10,5.6995000000000005,6.5634999999999994
2017-08-30,CTD11,5.6545000000000005,6.9505
2017-08-30,CTD12,5.604,6.463
2017-08-30,CTD2,4.8919999999999995,7.101000000000001
2017-08-30,CTD3,4.8255,6.4879999999999995
2017-08-30,CTD4,4.9965,5.1425
2017-08-30,CTD5,1.2650000000000001,1.3835000000000002
2017-08-30,CTD6,4.901,6.2555
2017-08-30,CTD7,4.0635,8.174
2017-08-30,CTD8,4.693,6.1185
2017-08-30,CTD9,2.895,10.536000000000001
2017-09-06,CTD1,3.8055,5.587
2017-09-06,CTD10,5.586,5.8685
2017-09-06,CTD11,5.3215,5.357
2017-09-06,CTD12,5.5585,7.9565
2017-09-06,CTD2,5.3309999999999995,5.868
2017-09-06,CTD3,4.16,6.105
2017-09-06,CTD4,4.6635,5.776
2017-09-06,CTD5,1.33,0.7050000000000001
2017-09-06,CTD6,5.9079999999999995,7.3215
2017-09-06,CTD7,3.7385,8.001999999999999
2017-09-06,CTD8,4.438,8.233
2017-09-06,CTD9,1.1695,8.7035
2017-09-11,CTD1,2.054,5.788
2017-09-11,CTD10,4.268000000000001,4.7044999999999995
2017-09-11,CTD11,4.573,5.043
2017-09-11,CTD12,5.5885,5.523
2017-09-11,CTD2,2.857,3.1425
2017-09-11,CTD3,2.5229999999999997,2.5175
2017-09-11,CTD4,2.344,2.0115
2017-09-11,CTD5,0.715,1.26
2017-09-11,CTD6,4.9995,4.9185
2017-09-11,CTD7,2.682,2.9905
2017-09-11,CTD8,4.2364999999999995,4.3645
2017-09-11,CTD9,1.4715,5.1770000000000005
2017-09-20,CTD1,3.857,2.073
2017-09-20,CTD10,5.62,1.86
2017-09-20,CTD11,6.67,2.167
2017-09-20,CTD12,8.767,2.533
2017-09-20,CTD2,6.1,1.34
2017-09-20,CTD3,4.73,0.98
2017-09-20,CTD4,5.267,0.953
2017-09-20,CTD5,0.8635,0.1365
2017-09-20,CTD6,7.747,1.313
2017-09-20,CTD7,5.297,2.513
2017-09-20,CTD8,7.617,2.783
2017-09-20,CTD9,2.19,1.91
2017-09-27,CTD1,3.5575,4.5585
2017-09-27,CTD10,4.8635,5.311999999999999
2017-09-27,CTD11,4.8105,4.361
2017-09-27,CTD12,5.4415,5.532
2017-09-27,CTD2,5.37,6.038
2017-09-27,CTD3,4.4735,5.4094999999999995
2017-09-27,CTD4,3.257,4.8305
2017-09-27,CTD5,0.5735,1.8235000000000001
2017-09-27,CTD6,4.634,4.8655
2017-09-27,CTD7,3.1470000000000002,21.086
2017-09-27,CTD8,3.5415,6.504
2017-09-27,CTD9,1.092,8.3045
2017-10-04,CTD1,3.7865,4.3535
2017-10-04,CTD10,2.2984999999999998,3.9455
2017-10-04,CTD11,3.162,6.8515
2017-10-04,CTD12,3.2775,5.1690000000000005
2017-10-04,CTD2,4.4025,6.4595
2017-10-04,CTD3,4.6805,4.2844999999999995
2017-10-04,CTD4,3.0694999999999997,4.612
2017-10-04,CTD5,0.29,0.4415
