Date,Buoy,Chl,Turbidez
2018-04-27,CTD3,1.145,1.116
2018-04-27,CTD4,1.309,1.502
2018-04-27,CTD5,0.32,0.56
2018-04-27,CTD6,1.51,2.287
2018-04-27,CTD7,1.15,2.956
2018-04-27,CTD8,0.89,4.623
2018-04-27,CTD9,,
2018-05-02,CTD1,1.23,2.163
2018-05-02,CTD10,1.36,3.929
2018-05-02,CTD11,1.077,9.991
2018-05-02,CTD12,0.961,1.954
2018-05-02,CTD2,1.299,1.29
2018-05-02,CTD3,1.35,1.773
2018-05-02,CTD4,0.769,1.21
2018-05-02,CTD5,0.34,0.68
2018-05-02,CTD6,0.911,1.676
2018-05-02,CTD7,0.636,2.066
2018-05-02,CTD8,0.719,2.2
2018-05-02,CTD9,,
2018-05-11,CTD1,2.1,1.672
2018-05-11,CTD10,3.114,1.86
2018-05-11,CTD11,3.326,1.894
2018-05-11,CTD12,1.194,1.302
2018-05-11,CTD2,2.237,1.099
2018-05-11,CTD3,2.01,1.12
2018-05-11,CTD4,0.778,1.331
2018-05-11,CTD5,0.28,0.31
2018-05-11,CTD6,1.536,1.121
2018-05-11,CTD7,2.308,2.117
2018-05-11,CTD8,1.702,1.543
2018-05-11,CTD9,,
2018-05-16,CTD1,2.67,0.516
2018-05-16,CTD10,2.203,1.822
2018-05-16,CTD11,1.334,1.66
2018-05-16,CTD12,0.739,1.39
2018-05-16,CTD2,2.299,1.272
2018-05-16,CTD3,2.42,1.105
2018-05-16,CTD4,1.264,1.044
2018-05-16,CTD5,0.39,0.43
2018-05-16,CTD6,0.698,1.151
2018-05-16,CTD7,2.79,3.597
2018-05-16,CTD8,0.809,1.51
2018-05-16,CTD9,,
2018-05-22,CTD1,0.79,1.699
2018-05-22,CTD10,0.695,1.724
2018-05-22,CTD11,1.034,1.933
2018-05-22,CTD12,0.776,1.719
2018-05-22,CTD2,1.153,1.114
2018-05-22,CTD3,0.674,0.654
2018-05-22,CTD4,0.774,0.718
2018-05-22,CTD5,0.27,0.32
2018-05-22,CTD6,1.35,2.131
2018-05-22,CTD7,1.001,3.004
2018-05-22,CTD8,0.511,1.962
2018-05-22,CTD9,,
2018-05-30,CTD1,0.825,2.208
2018-05-30,CTD10,1.211,1.707
2018-05-30,CTD11,1.085,1.75
2018-05-30,CTD12,0.881,1.248
2018-05-30,CTD2,0.837,0.76
2018-05-30,CTD3,1.01,0.575
2018-05-30,CTD4,0.822,0.783
2018-05-30,CTD5,0.69,0.61
2018-05-30,CTD6,0.788,0.968
2018-05-30,CTD7,0.697,2.365
2018-05-30,CTD8,0.631,1.311
2018-05-30,CTD9,,
2018-06-08,CTD1,0.645,2.218
2018-06-08,CTD10,0.886,2.47
2018-06-08,CTD11,1.201,2.123
2018-06-08,CTD12,0.824,1.734
2018-06-08,CTD2,0.925,1.113
2018-06-08,CTD3,0.489,0.566
2018-06-08,CTD4,0.431,0.473
2018-06-08,CTD5,0.14,0.06
2018-06-08,CTD6,0.734,2.566
2018-06-08,CTD7,1.146,3.209
2018-06-08,CTD8,0.639,2.526
2018-06-08,CTD9,,
2018-06-12,CTD1,0.648,6.204
2018-06-12,CTD10,1.684,1.805
2018-06-12,CTD11,1.282,1.821
2018-06-12,CTD12,1.041,1.375
2018-06-12,CTD2,0.685,0.793
2018-06-12,CTD3,0.805,0.549
2018-06-12,CTD4,0.682,0.762
2018-06-12,CTD5,0.24,0.29
2018-06-12,CTD6,0.72,1.212
2018-06-12,CTD7,1.973,1.657
2018-06-12,CTD8,1.386,1.966
2018-06-12,CTD9,,
2018-06-20,CTD1,1.073,0.886
2018-06-20,CTD10,1.998,1.327
2018-06-20,CTD11,0.45,1.176
2018-06-20,CTD12,1.648,1.043
2018-06-20,CTD2,0.785,0.658
2018-06-20,CTD3,1.091,0.658
2018-06-20,CTD4,0.583,0.662
2018-06-20,CTD5,0.26,0.32
2018-06-20,CTD6,0.814,0.876
2018-06-20,CTD7,0.498,1.066
2018-06-20,CTD8,0.978,1.268
2018-06-20,CTD9,,
2018-06-26,CTD1,0.802,4.317
2018-06-26,CTD10,3.636,1.265
2018-06-26,CTD11,1.779,1.079
2018-06-26,CTD12,2.711,1.482
2018-06-26,CTD2,0.852,0.906
2018-06-26,CTD3,1.194,0.9
2018-06-26,CTD4,0.795,0.771
2018-06-26,CTD5,0.55,0.42
2018-06-26,CTD6,1.867,1.066
2018-06-26,CTD7,0.987,1.075
2018-06-26,CTD8,1.853,1.611
2018-06-26,CTD9,,
2018-07-04,CTD1,0.355,0.811
2018-07-04,CTD10,2.894,1.351
2018-07-04,CTD11,5.991,1.413
2018-07-04,CTD12,2.562,1.769
2018-07-04,CTD2,0.818,0.975
