Time Interval,Date,Buoy,Latitude,Longitude,Row,Col,Pixel_Value
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-5,37.74045,-0.727117,927,1184,17.419884
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-6,37.710417,-0.778383,1265,750,10.497899
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-7,37.718,-0.839783,1179,230,16.350512
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-8,37.694517,-0.8104,1444,479,4.79169
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-9,37.666817,-0.809683,1756,485,6.9511356
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-10,37.659833,-0.781967,1834,720,4.889149
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-11,37.6518,-0.728883,1925,1169,5.1311255
"('2024-01-06', '2024-01-10')",2024-01-10,CTD-12,37.68735,-0.783783,1525,704,5.08525
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-1,37.8118,-0.784483,123,698,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-2,37.760617,-0.8078,700,501,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-3,37.761783,-0.78355,687,706,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-4,37.748233,-0.749617,839,994,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-5,37.74045,-0.727117,927,1184,10.365792
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-6,37.710417,-0.778383,1265,750,10.389295
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-7,37.718,-0.839783,1179,230,12.058951
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-8,37.694517,-0.8104,1444,479,13.48398
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-9,37.666817,-0.809683,1756,485,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-10,37.659833,-0.781967,1834,720,
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-11,37.6518,-0.728883,1925,1169,10.113829
"('2024-01-16', '2024-01-20')",2024-01-20,CTD-12,37.68735,-0.783783,1525,704,9.548467
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-1,37.8118,-0.784483,123,698,
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-2,37.760617,-0.8078,700,501,122.254
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-3,37.761783,-0.78355,687,706,
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-4,37.748233,-0.749617,839,994,
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-5,37.74045,-0.727117,927,1184,82.35952
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-6,37.710417,-0.778383,1265,750,122.254
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-7,37.718,-0.839783,1179,230,5.7033877
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-8,37.694517,-0.8104,1444,479,48.419563
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-9,37.666817,-0.809683,1756,485,5.9412484
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-10,37.659833,-0.781967,1834,720,
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-11,37.6518,-0.728883,1925,1169,122.254
"('2024-01-21', '2024-01-25')",2024-01-25,CTD-12,37.68735,-0.783783,1525,704,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-1,37.8118,-0.784483,123,698,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-2,37.760617,-0.8078,700,501,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-3,37.761783,-0.78355,687,706,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-4,37.748233,-0.749617,839,994,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-5,37.74045,-0.727117,927,1184,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-6,37.710417,-0.778383,1265,750,12.186845
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-7,37.718,-0.839783,1179,230,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-8,37.694517,-0.8104,1444,479,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-9,37.666817,-0.809683,1756,485,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-10,37.659833,-0.781967,1834,720,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-01-26', '2024-01-30')",2024-01-30,CTD-12,37.68735,-0.783783,1525,704,
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-1,37.8118,-0.784483,123,698,
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-2,37.760617,-0.8078,700,501,19.56525
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-3,37.761783,-0.78355,687,706,122.254
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-4,37.748233,-0.749617,839,994,
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-5,37.74045,-0.727117,927,1184,
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-6,37.710417,-0.778383,1265,750,53.375774
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-7,37.718,-0.839783,1179,230,26.176964
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-8,37.694517,-0.8104,1444,479,86.45196
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-9,37.666817,-0.809683,1756,485,7.453762
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-10,37.659833,-0.781967,1834,720,72.14026
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-01-31', '2024-02-04')",2024-02-04,CTD-12,37.68735,-0.783783,1525,704,84.221375
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-1,37.8118,-0.784483,123,698,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-2,37.760617,-0.8078,700,501,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-3,37.761783,-0.78355,687,706,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-4,37.748233,-0.749617,839,994,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-5,37.74045,-0.727117,927,1184,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-6,37.710417,-0.778383,1265,750,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-7,37.718,-0.839783,1179,230,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-8,37.694517,-0.8104,1444,479,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-9,37.666817,-0.809683,1756,485,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-10,37.659833,-0.781967,1834,720,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-02-05', '2024-02-09')",2024-02-09,CTD-12,37.68735,-0.783783,1525,704,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-1,37.8118,-0.784483,123,698,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-2,37.760617,-0.8078,700,501,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-3,37.761783,-0.78355,687,706,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-4,37.748233,-0.749617,839,994,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-5,37.74045,-0.727117,927,1184,13.190133
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-6,37.710417,-0.778383,1265,750,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-7,37.718,-0.839783,1179,230,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-8,37.694517,-0.8104,1444,479,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-9,37.666817,-0.809683,1756,485,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-10,37.659833,-0.781967,1834,720,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-02-10', '2024-02-14')",2024-02-14,CTD-12,37.68735,-0.783783,1525,704,
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-1,37.8118,-0.784483,123,698,8.137155
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-2,37.760617,-0.8078,700,501,9.666071
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-3,37.761783,-0.78355,687,706,5.767196
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-4,37.748233,-0.749617,839,994,
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-5,37.74045,-0.727117,927,1184,122.254
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-6,37.710417,-0.778383,1265,750,7.7053127
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-7,37.718,-0.839783,1179,230,16.927464
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-8,37.694517,-0.8104,1444,479,7.245193
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-9,37.666817,-0.809683,1756,485,7.4381776
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-10,37.659833,-0.781967,1834,720,122.254
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-02-15', '2024-02-19')",2024-02-19,CTD-12,37.68735,-0.783783,1525,704,12.827062
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-1,37.8118,-0.784483,123,698,
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-2,37.760617,-0.8078,700,501,10.859707
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-3,37.761783,-0.78355,687,706,9.143481
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-4,37.748233,-0.749617,839,994,9.162
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-5,37.74045,-0.727117,927,1184,11.801459
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-6,37.710417,-0.778383,1265,750,7.7318754
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-7,37.718,-0.839783,1179,230,5.315185
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-8,37.694517,-0.8104,1444,479,8.185231
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-9,37.666817,-0.809683,1756,485,6.3602624
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-10,37.659833,-0.781967,1834,720,7.583466
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-11,37.6518,-0.728883,1925,1169,6.7729735
"('2024-02-20', '2024-02-24')",2024-02-24,CTD-12,37.68735,-0.783783,1525,704,12.117418
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-1,37.8118,-0.784483,123,698,8.778676
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-2,37.760617,-0.8078,700,501,12.202075
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-3,37.761783,-0.78355,687,706,10.609285
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-4,37.748233,-0.749617,839,994,9.074703
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-5,37.74045,-0.727117,927,1184,5.9394903
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-6,37.710417,-0.778383,1265,750,4.5078874
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-7,37.718,-0.839783,1179,230,4.83533
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-8,37.694517,-0.8104,1444,479,4.6142416
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-9,37.666817,-0.809683,1756,485,6.965685
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-10,37.659833,-0.781967,1834,720,5.7600627
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-11,37.6518,-0.728883,1925,1169,4.501953
"('2024-02-25', '2024-02-29')",2024-02-29,CTD-12,37.68735,-0.783783,1525,704,4.9690537
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-1,37.8118,-0.784483,123,698,13.530339
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-2,37.760617,-0.8078,700,501,9.210188
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-3,37.761783,-0.78355,687,706,6.1705365
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-4,37.748233,-0.749617,839,994,6.113357
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-5,37.74045,-0.727117,927,1184,4.6790705
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-6,37.710417,-0.778383,1265,750,8.441523
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-7,37.718,-0.839783,1179,230,4.6204553
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-8,37.694517,-0.8104,1444,479,8.32052
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-9,37.666817,-0.809683,1756,485,5.6312647
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-10,37.659833,-0.781967,1834,720,6.427801
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-11,37.6518,-0.728883,1925,1169,4.508601
"('2024-03-01', '2024-03-05')",2024-03-05,CTD-12,37.68735,-0.783783,1525,704,6.2769957
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-1,37.8118,-0.784483,123,698,
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-2,37.760617,-0.8078,700,501,
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-3,37.761783,-0.78355,687,706,
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-4,37.748233,-0.749617,839,994,17.1305
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-5,37.74045,-0.727117,927,1184,17.582378
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-6,37.710417,-0.778383,1265,750,15.994317
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-7,37.718,-0.839783,1179,230,17.597399
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-8,37.694517,-0.8104,1444,479,15.535962
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-9,37.666817,-0.809683,1756,485,16.272211
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-10,37.659833,-0.781967,1834,720,
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-11,37.6518,-0.728883,1925,1169,17.067093
"('2024-03-06', '2024-03-10')",2024-03-10,CTD-12,37.68735,-0.783783,1525,704,15.0959635
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-1,37.8118,-0.784483,123,698,12.390871
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-2,37.760617,-0.8078,700,501,10.273835
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-3,37.761783,-0.78355,687,706,4.9880614
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-4,37.748233,-0.749617,839,994,122.254
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-5,37.74045,-0.727117,927,1184,122.254
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-6,37.710417,-0.778383,1265,750,122.254
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-7,37.718,-0.839783,1179,230,7.9001775
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-8,37.694517,-0.8104,1444,479,5.0408792
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-9,37.666817,-0.809683,1756,485,4.792435
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-10,37.659833,-0.781967,1834,720,22.009586
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-11,37.6518,-0.728883,1925,1169,122.254
"('2024-03-11', '2024-03-15')",2024-03-15,CTD-12,37.68735,-0.783783,1525,704,7.5543246
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-1,37.8118,-0.784483,123,698,
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-2,37.760617,-0.8078,700,501,
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-3,37.761783,-0.78355,687,706,17.432337
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-4,37.748233,-0.749617,839,994,18.20665
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-5,37.74045,-0.727117,927,1184,15.866897
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-6,37.710417,-0.778383,1265,750,19.417028
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-7,37.718,-0.839783,1179,230,13.614008
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-8,37.694517,-0.8104,1444,479,12.14154
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-9,37.666817,-0.809683,1756,485,18.798
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-10,37.659833,-0.781967,1834,720,14.561597
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-11,37.6518,-0.728883,1925,1169,15.282628
"('2024-03-16', '2024-03-20')",2024-03-20,CTD-12,37.68735,-0.783783,1525,704,14.631049
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-1,37.8118,-0.784483,123,698,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-2,37.760617,-0.8078,700,501,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-3,37.761783,-0.78355,687,706,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-4,37.748233,-0.749617,839,994,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-5,37.74045,-0.727117,927,1184,13.628824
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-6,37.710417,-0.778383,1265,750,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-7,37.718,-0.839783,1179,230,
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-8,37.694517,-0.8104,1444,479,17.014711
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-9,37.666817,-0.809683,1756,485,13.713542
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-10,37.659833,-0.781967,1834,720,15.587203
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-11,37.6518,-0.728883,1925,1169,15.316468
"('2024-03-21', '2024-03-25')",2024-03-25,CTD-12,37.68735,-0.783783,1525,704,17.852324
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-1,37.8118,-0.784483,123,698,20.242182
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-2,37.760617,-0.8078,700,501,16.12627
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-3,37.761783,-0.78355,687,706,16.102837
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-4,37.748233,-0.749617,839,994,10.445421
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-5,37.74045,-0.727117,927,1184,11.220394
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-6,37.710417,-0.778383,1265,750,14.652413
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-7,37.718,-0.839783,1179,230,12.715356
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-8,37.694517,-0.8104,1444,479,13.403767
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-9,37.666817,-0.809683,1756,485,11.863645
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-10,37.659833,-0.781967,1834,720,14.492761
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-11,37.6518,-0.728883,1925,1169,12.028705
"('2024-03-26', '2024-03-30')",2024-03-30,CTD-12,37.68735,-0.783783,1525,704,15.131704
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-1,37.8118,-0.784483,123,698,
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-2,37.760617,-0.8078,700,501,17.12905
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-3,37.761783,-0.78355,687,706,15.127106
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-4,37.748233,-0.749617,839,994,15.762324
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-5,37.74045,-0.727117,927,1184,15.535193
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-6,37.710417,-0.778383,1265,750,17.192732
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-7,37.718,-0.839783,1179,230,13.560041
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-8,37.694517,-0.8104,1444,479,15.262453
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-9,37.666817,-0.809683,1756,485,16.433187
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-10,37.659833,-0.781967,1834,720,16.758936
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-11,37.6518,-0.728883,1925,1169,14.795032
"('2024-03-31', '2024-04-04')",2024-04-04,CTD-12,37.68735,-0.783783,1525,704,15.992209
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-1,37.8118,-0.784483,123,698,18.727026
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-2,37.760617,-0.8078,700,501,11.839755
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-3,37.761783,-0.78355,687,706,12.326776
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-4,37.748233,-0.749617,839,994,10.533129
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-5,37.74045,-0.727117,927,1184,8.619926
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-6,37.710417,-0.778383,1265,750,11.904013
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-7,37.718,-0.839783,1179,230,5.3190455
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-8,37.694517,-0.8104,1444,479,6.742715
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-9,37.666817,-0.809683,1756,485,8.778676
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-10,37.659833,-0.781967,1834,720,12.583212
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-11,37.6518,-0.728883,1925,1169,9.731995
"('2024-04-05', '2024-04-09')",2024-04-09,CTD-12,37.68735,-0.783783,1525,704,11.080093
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-1,37.8118,-0.784483,123,698,122.254
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-2,37.760617,-0.8078,700,501,20.2242
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-3,37.761783,-0.78355,687,706,41.97618
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-4,37.748233,-0.749617,839,994,122.254
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-5,37.74045,-0.727117,927,1184,122.254
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-6,37.710417,-0.778383,1265,750,33.302814
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-7,37.718,-0.839783,1179,230,11.246612
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-8,37.694517,-0.8104,1444,479,8.186747
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-9,37.666817,-0.809683,1756,485,8.604785
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-10,37.659833,-0.781967,1834,720,22.50144
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-11,37.6518,-0.728883,1925,1169,122.254
"('2024-04-10', '2024-04-14')",2024-04-14,CTD-12,37.68735,-0.783783,1525,704,7.3586736
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-1,37.8118,-0.784483,123,698,
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-2,37.760617,-0.8078,700,501,16.044626
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-3,37.761783,-0.78355,687,706,11.003612
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-4,37.748233,-0.749617,839,994,9.673304
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-5,37.74045,-0.727117,927,1184,12.732878
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-6,37.710417,-0.778383,1265,750,10.59574
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-7,37.718,-0.839783,1179,230,
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-8,37.694517,-0.8104,1444,479,11.537833
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-9,37.666817,-0.809683,1756,485,8.753459
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-10,37.659833,-0.781967,1834,720,11.779775
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-11,37.6518,-0.728883,1925,1169,15.063499
"('2024-04-15', '2024-04-19')",2024-04-19,CTD-12,37.68735,-0.783783,1525,704,11.541268
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-1,37.8118,-0.784483,123,698,13.74438
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-2,37.760617,-0.8078,700,501,11.6904955
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-3,37.761783,-0.78355,687,706,11.4147215
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-4,37.748233,-0.749617,839,994,8.749114
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-5,37.74045,-0.727117,927,1184,7.225852
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-6,37.710417,-0.778383,1265,750,12.156577
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-7,37.718,-0.839783,1179,230,6.066989
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-8,37.694517,-0.8104,1444,479,9.814682
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-9,37.666817,-0.809683,1756,485,8.719891
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-10,37.659833,-0.781967,1834,720,11.379153
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-11,37.6518,-0.728883,1925,1169,11.845119
"('2024-04-20', '2024-04-24')",2024-04-24,CTD-12,37.68735,-0.783783,1525,704,11.630592
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-1,37.8118,-0.784483,123,698,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-2,37.760617,-0.8078,700,501,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-3,37.761783,-0.78355,687,706,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-4,37.748233,-0.749617,839,994,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-5,37.74045,-0.727117,927,1184,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-6,37.710417,-0.778383,1265,750,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-7,37.718,-0.839783,1179,230,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-8,37.694517,-0.8104,1444,479,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-9,37.666817,-0.809683,1756,485,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-10,37.659833,-0.781967,1834,720,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-11,37.6518,-0.728883,1925,1169,
"('2024-04-25', '2024-04-29')",2024-04-29,CTD-12,37.68735,-0.783783,1525,704,
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-1,37.8118,-0.784483,123,698,16.51414
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-2,37.760617,-0.8078,700,501,12.188014
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-3,37.761783,-0.78355,687,706,12.805268
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-4,37.748233,-0.749617,839,994,14.608601
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-5,37.74045,-0.727117,927,1184,14.039
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-6,37.710417,-0.778383,1265,750,10.304716
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-7,37.718,-0.839783,1179,230,6.540849
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-8,37.694517,-0.8104,1444,479,9.083255
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-9,37.666817,-0.809683,1756,485,14.309141
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-10,37.659833,-0.781967,1834,720,13.160671
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-11,37.6518,-0.728883,1925,1169,13.119782
"('2024-04-30', '2024-05-04')",2024-05-04,CTD-12,37.68735,-0.783783,1525,704,14.732785
"('2024-05-05', '2024-05-09')",2024-05-09,CTD-1,37.8118,-0.784483,123,698,15.141021
"('2024-05-05', '2024-05-09')",2024-05-09,CTD-2,37.760617,-0.8078,700,501,13.45438
"('2024-05-05', '2024-05-09')",2024-05-09,CTD-3,37.761783,-0.78355,687,706,14.915055
"('2024-05-05', '2024-05-09')",2024-05-09,CTD-4,37.748233,-0.749617,839,994,13.35395
